score,title,word,sentence
9,The Three Little Kids,pigs,  link    Fairy Tale  The Three Little Pigs   The Three Little Pigs Once upon a time there were three little pigs  ~newline~ Build your houses good and strong  and NEVER NEVER let that bad old wolf through the door   The three little pigs said   Bye  bye mom   and off they went  ~newline~ Great Britain         link    Beispiele f r reduzierte Textstellen  BSP    Originaltext  One day their mother said   You  ve all grown into fine little pigs  ~newline~ You can make your own houses   BSP    Originaltext  So the three little pigs said goodbye and went on their way  ~newline~ reduzierte Fassung  The three little pigs said  Bye bye mom   and off they went 
9,The Three Little Kids,three,  link    Fairy Tale  The Three Little Pigs   The Three Little Pigs Once upon a time there were three little pigs  ~newline~ Build your houses good and strong  and NEVER NEVER let that bad old wolf through the door   The three little pigs said   Bye  bye mom   and off they went  ~newline~ You have tricked me three times with going to the fair  ~newline~ You can make your own houses   BSP    Originaltext  So the three little pigs said goodbye and went on their way  ~newline~ reduzierte Fassung  The three little pigs said  Bye bye mom   and off they went 
8,The Three Little Kids,came,One day the clever big bad wolf came to the little pig s house of straw  ~newline~ The next day the clever big bad wolf came to the little pig s house of sticks  ~newline~ The next day the clever big bad wolf came to the little pig s house of bricks  ~newline~ On the next morning the wolf came to the little pig s house  ~newline~ The wolf came  ~newline~ The wolf came to the little pig s house  ~newline~ The wolf came down the chimney and SPLASH  ~newline~ In  a while a farmer came along with some straw 
8,The Three Little Kids,let,Build your houses good and strong  and NEVER NEVER let that bad old wolf through the door   The three little pigs said   Bye  bye mom   and off they went  ~newline~ He knocked on the door and said   Little pig  little pig  let me come in   The first little pig was not stupid  so he said   No  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and he blew the house in  ~newline~ He knocked on the door and said   Little pig  little pig  let me come in   The second little pig was not stupid  so he said   No  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and he blew the house in  ~newline~ He knocked on the door and said   Little pig  little pig  let me come in   The third little pig was not stupid  so she said   No  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and puffed and he huffed and he huffed and he puffed  but he could not blow the house in 
8,The Three Little Kids,build,So he said to the farmer   Please give me some straw to build a house   The farmer said   Yes  and gave the little pig a big bundle of straw  ~newline~ So he said to the campers   Please give me some sticks to build a house   The campers said   Yes  and gave the little pig a lot of sticks  ~newline~ The third little pig saw some builders  unloading bricks  ~newline~ So he said to the builders   Please  give me some bricks to build a house   The builders said   Yes  and gave the little pig a lot of bricks  ~newline~ He couldn t be bothered to walk  very far  and the thought of building a house made him tired  ~newline~ Besides  he had  nothing to build it with  ~newline~ thought the  first little pig So he said to the farmer   Will you give me some straw to build  a house   The farmer had plenty  so he gave the little pig a big bundle  ~newline~ So he said to the farmer   Please give me some straw to build a house   The farmer said   Yes   and gave the little pig a big bundle of straw  ~newline~ Next young pig  built a house  Out of sticks he build a house 
8,The Three Little Kids,bad,There is a big bad wolf about  ~newline~ Build your houses good and strong  and NEVER NEVER let that bad old wolf through the door   The three little pigs said   Bye  bye mom   and off they went  ~newline~ One day the clever big bad wolf came to the little pig s house of straw  ~newline~ The next day the clever big bad wolf came to the little pig s house of sticks  ~newline~ The next day the clever big bad wolf came to the little pig s house of bricks  ~newline~ The big bad wolf was very tired and angry  ~newline~ On the way home she saw the big bad wolf  ~newline~ And that was the end of the big bad wolf 
8,The Three Little Kids,old,One day their mother said   You are old now  ~newline~ Build your houses good and strong  and NEVER NEVER let that bad old wolf through the door   The three little pigs said   Bye  bye mom   and off they went  ~newline~ Now it s  time for you to make homes of your own   reduzierte Fassung  One day their mother said   You are old now  ~newline~ Clever old wolf  blew it into shreds  This pig was eaten and was dead  ~newline~ Clever old wolf  blew it clean away  This pig was eaten in one day  ~newline~ Clever old wolf  couldn t touch the place  This pig laughed in old wolf s face 
7,The Three Little Kids,yes,
7,The Three Little Kids,went,Build your houses good and strong  and NEVER NEVER let that bad old wolf through the door   The three little pigs said   Bye  bye mom   and off they went  ~newline~ In the night when the moon and the stars were shining the little pig woke up and went to the fields with carrots  ~newline~ In the early morning the little pig went to the garden with the apples and climbed on the tree  ~newline~ At   o clock the little pig went to the fair and bought a big cooking pot  ~newline~ Later he went to the little pig s house of bricks  ~newline~ You can make your own houses   BSP    Originaltext  So the three little pigs said goodbye and went on their way  ~newline~ reduzierte Fassung  The three little pigs said  Bye bye mom   and off they went 
7,The Three Little Kids,day,One day their mother said   You are old now  ~newline~ One day the clever big bad wolf came to the little pig s house of straw  ~newline~ The next day the clever big bad wolf came to the little pig s house of sticks  ~newline~ The next day the clever big bad wolf came to the little pig s house of bricks  ~newline~ Great Britain         link    Beispiele f r reduzierte Textstellen  BSP    Originaltext  One day their mother said   You  ve all grown into fine little pigs  ~newline~ Now it s  time for you to make homes of your own   reduzierte Fassung  One day their mother said   You are old now  ~newline~ Clever old wolf  blew it clean away  This pig was eaten in one day 
6,The Three Little Kids,pot,At   o clock the little pig went to the fair and bought a big cooking pot  ~newline~ So the little pig jumped into the cooking pot to hide  ~newline~ Suddenly the pot started to roll down the hill  ~newline~ The wolf saw the pot rolling towards him  ~newline~ She made a fire and put the big cooking pot with water on the fire  ~newline~ But a big boiling pot  caught him where he fell  Burnt his bum and tail as well 
6,The Three Little Kids,sticks,So the second little pig saw some campers collecting sticks for their fire  ~newline~ So he said to the campers   Please give me some sticks to build a house   The campers said   Yes  and gave the little pig a lot of sticks  ~newline~ The little pig said   Thank you   and he made a house of sticks  ~newline~ The next day the clever big bad wolf came to the little pig s house of sticks  ~newline~ Next young pig  built a house  Out of sticks he build a house 
6,The Three Little Kids,chin,Not by the hair of my chinny  chin chin  ~newline~ Not by the hair of my chinny  chin chin  ~newline~ Not by the hair of my chinny  chin chin 
6,The Three Little Kids,saw,The first little pig saw a farmer with some straw  ~newline~ So the second little pig saw some campers collecting sticks for their fire  ~newline~ The third little pig saw some builders  unloading bricks  ~newline~ On the way home she saw the big bad wolf  ~newline~ The wolf saw the pot rolling towards him  ~newline~ reduzierte Fassung  The first little pig saw a farmer with some straw 
6,The Three Little Kids,first,The first little pig saw a farmer with some straw  ~newline~ He knocked on the door and said   Little pig  little pig  let me come in   The first little pig was not stupid  so he said   No  ~newline~ He ate up the first little pig  ~newline~ BSP    Originaltext  The first little pig strolled down the road  ~newline~ thought the  first little pig So he said to the farmer   Will you give me some straw to build  a house   The farmer had plenty  so he gave the little pig a big bundle  ~newline~ reduzierte Fassung  The first little pig saw a farmer with some straw 
6,The Three Little Kids,one,She said to the wolf   Eat one apple   The little pig threw an apple very far away  ~newline~ Clever old wolf  blew it clean away  This pig was eaten in one day 
5,The Three Little Kids,built,  link    Song Text   The Three Little Pigs   Song  Tune of  This Old Man   This young pig  built a house  Out of straw he built a house  ~newline~ Next young pig  built a house  Out of sticks he build a house  ~newline~ Third young pig  built a house  Out of bricks she built a house 
5,The Three Little Kids,carrots,He said very friendly   Little pig  I know where you can find yummy carrots    Where   said the little pig  ~newline~ The wolf said   I will show you the field with the carrots by the river tomorrow morning   The little pig said  Yes   ~newline~ In the night when the moon and the stars were shining the little pig woke up and went to the fields with carrots  ~newline~ But the little pig was already eating the yummy carrots  ~newline~ He screamed   Little pig  you have tricked me once with the carrots 
5,The Three Little Kids,angry,The big bad wolf was very tired and angry  ~newline~ The wolf was very angry  ~newline~ The wolf was angry  ~newline~ He was very  very  very angry  ~newline~ The wolf was red hot angry 
5,The Three Little Kids,puffed,I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and he blew the house in  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and he blew the house in  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and puffed and he huffed and he huffed and he puffed  but he could not blow the house in 
5,The Three Little Kids,huffed,I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and he blew the house in  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and he blew the house in  ~newline~ I will not let you in   The wolf said   Then I ll huff and I ll puff and I ll blow your house in   So he huffed and he puffed and puffed and he huffed and he huffed and he puffed  but he could not blow the house in 
5,The Three Little Kids,made,The little pig said   Thank you   and he made a house of straw  ~newline~ The little pig said   Thank you   and he made a house of sticks  ~newline~ The little pig said   Thank you   and he made a house of bricks  ~newline~ She made a fire and put the big cooking pot with water on the fire  ~newline~ He couldn t be bothered to walk  very far  and the thought of building a house made him tired 
5,The Three Little Kids,gave,So he said to the farmer   Please give me some straw to build a house   The farmer said   Yes  and gave the little pig a big bundle of straw  ~newline~ So he said to the campers   Please give me some sticks to build a house   The campers said   Yes  and gave the little pig a lot of sticks  ~newline~ So he said to the builders   Please  give me some bricks to build a house   The builders said   Yes  and gave the little pig a lot of bricks  ~newline~ thought the  first little pig So he said to the farmer   Will you give me some straw to build  a house   The farmer had plenty  so he gave the little pig a big bundle  ~newline~ So he said to the farmer   Please give me some straw to build a house   The farmer said   Yes   and gave the little pig a big bundle of straw 
5,The Three Little Kids,give,So he said to the farmer   Please give me some straw to build a house   The farmer said   Yes  and gave the little pig a big bundle of straw  ~newline~ So he said to the campers   Please give me some sticks to build a house   The campers said   Yes  and gave the little pig a lot of sticks  ~newline~ So he said to the builders   Please  give me some bricks to build a house   The builders said   Yes  and gave the little pig a lot of bricks  ~newline~ thought the  first little pig So he said to the farmer   Will you give me some straw to build  a house   The farmer had plenty  so he gave the little pig a big bundle  ~newline~ So he said to the farmer   Please give me some straw to build a house   The farmer said   Yes   and gave the little pig a big bundle of straw 
4,The Three Little Kids,reduzierte,Great Britain         link    Beispiele f r reduzierte Textstellen  BSP    Originaltext  One day their mother said   You  ve all grown into fine little pigs  ~newline~ Now it s  time for you to make homes of your own   reduzierte Fassung  One day their mother said   You are old now  ~newline~ reduzierte Fassung  The three little pigs said  Bye bye mom   and off they went  ~newline~ reduzierte Fassung  The first little pig saw a farmer with some straw 
4,The Three Little Kids,chimney,That s it I will come down the chimney  ~newline~ He jumped into the chimney  ~newline~ The wolf came down the chimney and SPLASH  ~newline~ Then the wolf  climbed the house  Down the chimney of the house 
4,The Three Little Kids,fair,He said   Little pig  there is a fair in town this afternoon  ~newline~ Let s go to the fair at   o clock   The little pig said   Yes   ~newline~ At   o clock the little pig went to the fair and bought a big cooking pot  ~newline~ You have tricked me three times with going to the fair 
4,The Three Little Kids,climbed,In the early morning the little pig went to the garden with the apples and climbed on the tree  ~newline~ The little pig climbed down the tree and ran as fast as she could to her house of bricks  ~newline~ I will eat you up   The wolf climbed on the roof of the little pig s house of bricks  ~newline~ Then the wolf  climbed the house  Down the chimney of the house 
4,The Three Little Kids,apples,He said very friendly   Little pig  I know where you can find yummy apples    Where   said the little pig  ~newline~ The wolf said   I ll show you the garden with the apples on the farm tomorrow morning  ~newline~ In the early morning the little pig went to the garden with the apples and climbed on the tree  ~newline~ You have tricked me twice with the apples 
