score,title,word,sentence
5,The King's New Clothes,splendid, These must  indeed  be splendid clothes   thought the Emperor  ~newline~  The cloth which the weavers are preparing is extraordinarily magnificent   The whole city was talking of the splendid cloth  which the Emperor had ordered to be woven  ~newline~ What a splendid design  ~newline~ Nevertheless  they all exclaimed   Oh  how beautiful   and advised his majesty to have some new clothes made from this splendid material for the parade that was planned  ~newline~  How splendid his Majesty looks in his new clothes  and how well they fit   everyone cried out 
5,The King's New Clothes,indeed, These must  indeed  be splendid clothes   thought the Emperor  ~newline~ This is indeed a terrible affair  ~newline~ The whole suit is as light as a cobweb  one might fancy one has nothing at all on  when dressed in it    Yes indeed   said all the courtiers  although not one of them could see anything of this special cloth  ~newline~ These are indeed royal robes    I am quite ready   said the Emperor 
5,The King's New Clothes,know, I should like to know how the weavers are getting on with my cloth   said the Emperor to himself one day  ~newline~ No one must know it now if I am so  ~newline~ No  the Emperor must not know that either  ~newline~ Now he wanted to know if the cloth would soon be ready  ~newline~ However  no one shall know anything about it   And so he praised the stuff he could not see 
5,The King's New Clothes,work,They worked very busily  though in reality they did nothing at all  ~newline~ Then they pretended to work at the empty looms until late at night  ~newline~ However  he would prefer sending somebody else to bring him news about the weavers  and their work  ~newline~ No one can be better for his job than he is   So the faithful old wise man went into the hall where the thieves were working with all their might at their empty looms  ~newline~ This stuff must be woven for me immediately   He gave large sums of money to both the weavers in order that they might begin their work at once  ~newline~ I will never tell that I could not see the stuff    Well  Sir   said one of the weavers still pretending to work  ~newline~ They went on working with as much effort as before at their empty looms  ~newline~ As soon as the weavers saw the Emperor approach  they went on working faster than ever although they still did not pass even one thread through the looms  ~newline~ Created for Lit Go on the web at fcit usf edu       The Emperor s New Clothes By Hans Christian Andersen  Is not the work absolutely magnificent   said the two officers of the crown  already mentioned  ~newline~ What glorious colors   and at the same time they pointed to the empty frames  for they imagined that everyone else could see this exquisite piece of workmanship 
5,The King's New Clothes,pretended,Then they pretended to work at the empty looms until late at night  ~newline~ Then they named the many colors and described the pattern of the pretended stuff  ~newline~ They pretended to roll the cloth off the looms  ~newline~ The Emperor was undressed for a fitting  and the thieves pretended to array him in his new suit  ~newline~ Then they pretended to be carrying something for they would by no means want to appear foolish or not fit for their jobs 
4,The King's New Clothes,train,Everyone with the Emperor now strained his or her eyes hoping to discover something on the looms  but they could see no more than the others  ~newline~ The lords of the bedchamber  who were to carry his Majesty s train felt about on the ground as if they were lifting up the ends of the mantle  ~newline~ What a magnificent train there is to the mantle  and  Created for Lit Go on the web at fcit usf edu       The Emperor s New Clothes By Hans Christian Andersen how gracefully the scarf hangs   No one would admit these much admired clothes could not be seen because  in doing so  he would have been saying he was either a simpleton or unfit for his job  ~newline~ The lords of the bedchamber took greater pains than ever  to appear holding up a train  although  in reality  there was no train to hold  and the Emperor walked on in his underwear 
4,The King's New Clothes,cried, See   cried they  at last  ~newline~  How splendid his Majesty looks in his new clothes  and how well they fit   everyone cried out  ~newline~ All the people standing by  and those at the windows  cried out   Oh  ~newline~  But he has nothing at all on   at last cried out all the people 
4,The King's New Clothes,magnificent, The cloth which the weavers are preparing is extraordinarily magnificent   The whole city was talking of the splendid cloth  which the Emperor had ordered to be woven  ~newline~ Created for Lit Go on the web at fcit usf edu       The Emperor s New Clothes By Hans Christian Andersen  Is not the work absolutely magnificent   said the two officers of the crown  already mentioned  ~newline~ What a magnificent train there is to the mantle  and  Created for Lit Go on the web at fcit usf edu       The Emperor s New Clothes By Hans Christian Andersen how gracefully the scarf hangs   No one would admit these much admired clothes could not be seen because  in doing so  he would have been saying he was either a simpleton or unfit for his job 
4,The King's New Clothes,much, This pattern  and the colors  yes  I will tell the Emperor without delay  how very beautiful I think them    We shall be much obliged to you   said the thieves  ~newline~ They went on working with as much effort as before at their empty looms  ~newline~ No way would he say that he could not see what two of his advisors had praised so much  ~newline~ What a magnificent train there is to the mantle  and  Created for Lit Go on the web at fcit usf edu       The Emperor s New Clothes By Hans Christian Andersen how gracefully the scarf hangs   No one would admit these much admired clothes could not be seen because  in doing so  he would have been saying he was either a simpleton or unfit for his job 
4,The King's New Clothes,oh,
4,The King's New Clothes,looked,The poor old wise man looked and looked  ~newline~ First he looked closely at the looms on all sides  ~newline~  I approve of it completely   He smiled most graciously and looked closely at the empty looms 
4,The King's New Clothes,andersen,
4,The King's New Clothes,christian,
4,The King's New Clothes,hans,
4,The King's New Clothes,went,No one can be better for his job than he is   So the faithful old wise man went into the hall where the thieves were working with all their might at their empty looms  ~newline~ He only went out when he had the chance to show off his new clothes  ~newline~ They went on working with as much effort as before at their empty looms  ~newline~ As soon as the weavers saw the Emperor approach  they went on working faster than ever although they still did not pass even one thread through the looms 
4,The King's New Clothes,people,All the people in the kingdom had heard of the wonderful cloth  ~newline~ All the people standing by  and those at the windows  cried out   Oh  ~newline~  But he has nothing at all on   at last cried out all the people  ~newline~ The Emperor was upset  for he knew that the people were right 
4,The King's New Clothes,however,
4,The King's New Clothes,day, I should like to know how the weavers are getting on with my cloth   said the Emperor to himself one day  ~newline~ He had a different suit for each hour of the day  ~newline~ It was said of the Emperor   He is sitting in his wardrobe   One day  two fellows calling themselves weavers came to town  ~newline~ The thieves sat up the whole of the night before the day on which the parade was to take place 
4,The King's New Clothes,thread,They asked for the finest silk and the purest gold thread  ~newline~  I cannot find the least bit of thread on the looms   However  he did not say his thoughts aloud  ~newline~ As soon as the weavers saw the Emperor approach  they went on working faster than ever although they still did not pass even one thread through the looms  ~newline~ They cut the air with their scissors and sewed with needles without any thread in them 
