score,title,word,sentence
16,Snow White,little,Soon afterward she had a little daughter who was as white as snow  as red as blood  and as black as ebony wood  and therefore they called her Little Snow White  ~newline~ She ran as far as her feet could carry her  and just as evening was about to fall she saw a little house and went inside in order to rest  ~newline~ There was a little table with a white tablecloth and seven little plates  and each plate had a spoon  and there were seven knives and forks and seven mugs as well  ~newline~ Against the wall there were seven little beds  all standing in a row and covered with snow white sheets  ~newline~ Because she was so hungry and thirsty Snow White ate a few vegetables and a little bread from each little plate  and from each mug she drank a drop of wine  ~newline~ Then the first one saw a that there was a little imprint in his bed  and said   Who stepped on my bed   ~newline~ Then she began to breathe a little  and little by little she came back to life  ~newline~ But anyone who might eat a little piece of it would died 
12,Snow White,let,He took out his hunting knife and was about to stab it into her innocent heart when she began to cry  saying   Oh  dear huntsman  let me live  ~newline~ They were so happy  that they did not wake her up  but let her continue to sleep there in the bed  ~newline~ Do not let anyone in   ~newline~  I can let that honest woman in   thought Snow White  then unbolted the door and bought the pretty bodice lace  ~newline~ Come  let me lace you up properly   ~newline~ The unsuspecting Snow White stood before her and let her do up the new lace  but the old woman pulled so quickly and so hard that Snow White could not breathe  ~newline~ Take care and let no one in when we are not with you   ~newline~ I am not allowed to let anyone in   ~newline~ The child liked it so much that she let herself be deceived  and she opened the door  ~newline~ After they had agreed on the purchase  the old woman said   Now let me comb your hair properly   ~newline~ Snow White stuck her head out the window and said   I am not allowed to let anyone in  ~newline~ They laid her inside  and with golden letters wrote on it her name  and that she was a princess  ~newline~ He saw the coffin on the mountain with beautiful Snow White in it  and he read what was written on it with golden letters 
11,Snow White,came,Snow White grew up and became ever more beautiful  ~newline~ Just then a young boar came running by  ~newline~ The others came running up and shouted   Someone has been lying in mine as well   ~newline~ The seven dwarfs all came running up  and they cried out with amazement  ~newline~ Every morning they went into the mountains looking for ore and gold  and in the evening when they came back home their meal had to be ready  ~newline~ Not long afterward  in the evening time  the seven dwarfs came home  ~newline~ Then she began to breathe a little  and little by little she came back to life  ~newline~ Fortunately it was almost evening  and the seven dwarfs came home  ~newline~ They had scarcely pulled it out when Snow White came to herself again and told them what had happened  ~newline~ When the dwarfs came home that evening they found Snow White lying on the ground  ~newline~ The animals too came and mourned for Snow white  first an owl  then a raven  and finally a dove  ~newline~ Now it came to pass that a prince entered these woods and happened onto the dwarfs  house  where he sought shelter for the night  ~newline~ The wicked woman uttered a curse  and she became so frightened  so frightened  that she did not know what to do 
11,Snow White,answered,To this the mirror answered   You  my queen  are fairest of all  ~newline~ It answered   You  my queen  are fair  it is true  ~newline~  My name is Snow White   she answered  ~newline~ It answered   You  my queen  are fair  it is true  ~newline~  Good wares  beautiful wares   she answered  ~newline~ The mirror answered once again   You  my queen  are fair  it is true  ~newline~ The mirror answered   You  my queen  are fair  it is true  ~newline~  That is all right with me   answered the peasant woman  ~newline~ It finally answered   You  my queen  are fairest of all  ~newline~ But the dwarfs answered   We will not sell it for all the gold in the world   ~newline~ The mirror answered  You  my queen  are fair  it is true 
10,Snow White,house,She ran as far as her feet could carry her  and just as evening was about to fall she saw a little house and went inside in order to rest  ~newline~ Inside the house everything was small  but so neat and clean that no one could say otherwise  ~newline~ After dark the masters of the house returned home  ~newline~ They lit their seven candles  and as soon as it was light in their house they saw that someone had been there  for not everything was in the same order as they had left it  ~newline~  How did you find your way to our house   ~newline~ Then she told them that her stepmother had tried to kill her  that the huntsman had spared her life  and that she had run the entire day  finally coming to their house  ~newline~ The dwarfs said   If you will keep house for us  and cook  make beds  wash  sew  and knit  and keep everything clean and orderly  then you can stay with us  and you shall have everything that you want   ~newline~ So she kept house for them  ~newline~ In this disguise she went to the house of the seven dwarfs  ~newline~ Now it came to pass that a prince entered these woods and happened onto the dwarfs  house  where he sought shelter for the night 
10,Snow White,old,When she was seven years old she was as beautiful as the light of day  even more beautiful than the queen herself  ~newline~ Then she told them that her stepmother had tried to kill her  that the huntsman had spared her life  and that she had run the entire day  finally coming to their house  ~newline~ Every morning they went into the mountains looking for ore and gold  and in the evening when they came back home their meal had to be ready  ~newline~ Coloring her face  she disguised herself as an old peddler woman  so that no one would recognize her  ~newline~  Child   said the old woman   how you look  ~newline~ The unsuspecting Snow White stood before her and let her do up the new lace  but the old woman pulled so quickly and so hard that Snow White could not breathe  ~newline~  You used to be the most beautiful one   said the old woman  and hurried away  ~newline~ When the dwarfs heard what had happened they said   The old peddler woman was no one else but the godless queen  ~newline~ Then she disguised herself  taking the form of a different old woman  ~newline~  You surely may take a look   said the old woman  pulling out the poisoned comb and holding it up  ~newline~ After they had agreed on the purchase  the old woman said   Now let me comb your hair properly   ~newline~ They had scarcely pulled it out when Snow White came to herself again and told them what had happened  ~newline~ asked the old woman  ~newline~ They laid her inside  and with golden letters wrote on it her name  and that she was a princess  ~newline~ He saw the coffin on the mountain with beautiful Snow White in it  and he read what was written on it with golden letters  ~newline~ But the dwarfs answered   We will not sell it for all the gold in the world   ~newline~ He told her what had happened  and then said   I love you more than anything else in the world  ~newline~ Source  Jacob and Wilhelm Grimm  Sneewittchen  Kinder  und Hausm rchen   Children s and Household Tales    Grimms  Fairy Tales   final edition  Berlin         no  ~newline~ The Grimm Brothers  Children s and Household Tales  Grimms  Fairy Tales  
10,Snow White,red,The red on the white looked so beautiful that she thought to herself   If only I had a child as white as snow  as red as blood  and as black as the wood in this frame   ~newline~ Soon afterward she had a little daughter who was as white as snow  as red as blood  and as black as ebony wood  and therefore they called her Little Snow White  ~newline~ To this the mirror answered   You  my queen  are fairest of all  ~newline~ It answered   You  my queen  are fair  it is true  ~newline~ From that hour on whenever she looked at Snow White her heart turned over inside her body  so great was her hatred for the girl  ~newline~ Against the wall there were seven little beds  all standing in a row and covered with snow white sheets  ~newline~ Afterward  because she was so tired  she lay down on a bed  but none of them felt right    one was too long  the other too short    until finally the seventh one was just right  ~newline~  My name is Snow White   she answered  ~newline~ Then she told them that her stepmother had tried to kill her  that the huntsman had spared her life  and that she had run the entire day  finally coming to their house  ~newline~ It answered   You  my queen  are fair  it is true  ~newline~ Snow White peered out the window and said   Good day  dear woman  what do you have for sale   ~newline~  Good wares  beautiful wares   she answered  ~newline~ The mirror answered once again   You  my queen  are fair  it is true  ~newline~ The mirror answered   You  my queen  are fair  it is true  ~newline~ From the outside it was beautiful  white with red cheeks  and anyone who saw it would want it  ~newline~  That is all right with me   answered the peasant woman  ~newline~ You eat the red half  and I shall eat the white half   ~newline~ Now the apple had been so artfully made that only the red half was poisoned  ~newline~ The queen looked at her with a gruesome stare  laughed loudly  and said   White as snow  red as blood  black as ebony wood  ~newline~ It finally answered   You  my queen  are fairest of all  ~newline~ They were going to bury her  but she still looked as fresh as a living person  and still had her beautiful red cheeks  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood  ~newline~ Now it came to pass that a prince entered these woods and happened onto the dwarfs  house  where he sought shelter for the night  ~newline~ But the dwarfs answered   We will not sell it for all the gold in the world   ~newline~ The mirror answered  You  my queen  are fair  it is true  ~newline~ The wicked woman uttered a curse  and she became so frightened  so frightened  that she did not know what to do  ~newline~ She was forced to step into the red hot shoes and dance until she fell down dead 
10,Snow White,looked,As she sewed she looked up at the snow and pricked her finger with her needle  ~newline~ The red on the white looked so beautiful that she thought to herself   If only I had a child as white as snow  as red as blood  and as black as the wood in this frame   ~newline~ Every morning she stood before it  looked at herself  and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ From that hour on whenever she looked at Snow White her heart turned over inside her body  so great was her hatred for the girl  ~newline~ The poor child was now all alone in the great forest  and she was so afraid that she just looked at all the leaves on the trees and did not know what to do  ~newline~ Snow White looked out and said   Go on your way  ~newline~ The queen looked at her with a gruesome stare  laughed loudly  and said   White as snow  red as blood  black as ebony wood  ~newline~ They lifted her up and looked for something poisonous  ~newline~ They were going to bury her  but she still looked as fresh as a living person  and still had her beautiful red cheeks  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood 
9,Snow White,coffin,They said   We cannot bury her in the black earth   and they had a transparent glass coffin made  so she could be seen from all sides  ~newline~ Then they put the coffin outside on a mountain  and one of them always stayed with it and watched over her  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood  ~newline~ He saw the coffin on the mountain with beautiful Snow White in it  and he read what was written on it with golden letters  ~newline~ Then he said to the dwarfs   Let me have the coffin  ~newline~ As he thus spoke  the good dwarfs felt pity for him and gave him the coffin  ~newline~ Not long afterward she opened her eyes  lifted the lid from her coffin  sat up  and was alive again  ~newline~ Beginning with the edition of       the poisoned apple is dislodged when a servant accidentally stumbles while carrying the coffin to the prince s castle  ~newline~ In the first edition the apple is dislodged when a servant  angry for having to carry Snow White s coffin wherever the prince goes  strikes the sleeping princess 
9,Snow White,poisoned,Then with the art of witchcraft  which she understood  she made a poisoned comb  ~newline~  You surely may take a look   said the old woman  pulling out the poisoned comb and holding it up  ~newline~ They examined her and found the poisoned comb  ~newline~ Then she went into her most secret room    no one else was allowed inside    and she made a poisoned  poisoned apple  ~newline~ Now the apple had been so artfully made that only the red half was poisoned  ~newline~ Snow White longed for the beautiful apple  and when she saw that the peasant woman was eating part of it she could no longer resist  and she stuck her hand out and took the poisoned half  ~newline~ But then it happened that one of them stumbled on some brush  and this dislodged from Snow White s throat the piece of poisoned apple that she had bitten off  ~newline~ Beginning with the edition of       the poisoned apple is dislodged when a servant accidentally stumbles while carrying the coffin to the prince s castle 
9,Snow White,home,After dark the masters of the house returned home  ~newline~ Every morning they went into the mountains looking for ore and gold  and in the evening when they came back home their meal had to be ready  ~newline~ Not long afterward  in the evening time  the seven dwarfs came home  ~newline~ When the wicked woman returned home she went to her mirror and asked   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Fortunately it was almost evening  and the seven dwarfs came home  ~newline~ Back at home the queen stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home she asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ When the dwarfs came home that evening they found Snow White lying on the ground 
9,Snow White,saw,She ran as far as her feet could carry her  and just as evening was about to fall she saw a little house and went inside in order to rest  ~newline~ They lit their seven candles  and as soon as it was light in their house they saw that someone had been there  for not everything was in the same order as they had left it  ~newline~ Then the first one saw a that there was a little imprint in his bed  and said   Who stepped on my bed   ~newline~ The next morning Snow White woke up  and when she saw the seven dwarfs she was frightened  ~newline~ How terrified they were when they saw their dear Snow White lying on the ground  not moving at all  as though she were dead  ~newline~ When they saw Snow White lying on the ground as if she were dead  they immediately suspected her stepmother  ~newline~ From the outside it was beautiful  white with red cheeks  and anyone who saw it would want it  ~newline~ Snow White longed for the beautiful apple  and when she saw that the peasant woman was eating part of it she could no longer resist  and she stuck her hand out and took the poisoned half  ~newline~ He saw the coffin on the mountain with beautiful Snow White in it  and he read what was written on it with golden letters 
9,Snow White,fairest,Every morning she stood before it  looked at herself  and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ To this the mirror answered   You  my queen  are fairest of all  ~newline~ One day when the queen asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ She stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ When the wicked woman returned home she went to her mirror and asked   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home the queen stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home she asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ It finally answered   You  my queen  are fairest of all  ~newline~ After putting on her beautiful clothes she stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all 
