score,title,word,sentence
12,Rapunzel,would,The woodcutter s wife would often stand on the hill and look down at the garden with envy  ~newline~ Nothing would grow on the hill where she lived   the earth was hard and stony  ~newline~  Oh  how their sweet roots would taste delicious with some vinegar and pepper   Her mouth was watering at the thought  ~newline~ But there was no way the nasty enchantress would ever share the delicious rampion with her  ~newline~ Please  ask the enchantress if she would give me some   The woodcutter shook his head and laughed  ~newline~  If you really loved me   said the wife to her husband   you would go to the garden and get me some of that sweet tasting rampion  ~newline~ He was frightened of the enchantress and her great power  but perhaps if he stole the rampion at night no one would notice  ~newline~ He licked his lips when he saw the thick  white roots that would taste so good with some vinegar and pepper  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~ She would bring Rapunzel bread and water  but no comfort or love  ~newline~ She was afraid that the enchantress would punish her if she spoke to a stranger 
12,Rapunzel,wife,www scholastic co uk http   www scholastic co uk  Fairytale Kingdom The Story of Rapunzel Once upon a time there was a woodcutter and his wife  who lived in a small house high on a hill  ~newline~ The woodcutter s wife would often stand on the hill and look down at the garden with envy  ~newline~ The wife wished that she could have a beautiful  sweet smelling garden just like the enchantress  ~newline~ One day the wife was looking down into the garden when she spotted a row of tall plants with wide leaves and purple flowers  ~newline~ His wife replied   Look there   those rampion in the garden  ~newline~ You won t see me going anywhere near her front door   The wife grew miserable  ~newline~  If you really loved me   said the wife to her husband   you would go to the garden and get me some of that sweet tasting rampion  ~newline~ My wife saw the rampion growing in your garden and has longed for it ever since  ~newline~ You must give me the child that your wife will bring into the world  ~newline~ And so  the wife got her rampion and it tasted even better than she had imagined  ~newline~ As the winter snows began to fall  the wife gave birth to a baby girl with big blue eyes and tufty blonde hair  ~newline~ The woodcutter and his wife were heartbroken  but they knew they could never go back on a promise 
11,Rapunzel,rampion,But there was no way the nasty enchantress would ever share the delicious rampion with her  ~newline~ His wife replied   Look there   those rampion in the garden  ~newline~  If you really loved me   said the wife to her husband   you would go to the garden and get me some of that sweet tasting rampion  ~newline~ He was frightened of the enchantress and her great power  but perhaps if he stole the rampion at night no one would notice  ~newline~ Grabbing hold of the leafy stalks  he began pulling up the rampion from their earthy bed  ~newline~ He dropped the rampion and turned to see the enchantress watching him  her arms folded across her chest  ~newline~ My wife saw the rampion growing in your garden and has longed for it ever since  ~newline~ Take as much of the rampion as you can carry   The woodcutter s eyes almost popped out of his head  ~newline~  Yes  yes   I promise  he croaked  rapidly stuffing the rampion into a cloth sack  ~newline~ And so  the wife got her rampion and it tasted even better than she had imagined 
10,Rapunzel,woodcutter,www scholastic co uk http   www scholastic co uk  Fairytale Kingdom The Story of Rapunzel Once upon a time there was a woodcutter and his wife  who lived in a small house high on a hill  ~newline~ The woodcutter s wife would often stand on the hill and look down at the garden with envy  ~newline~  What are you looking at   asked the woodcutter one day  ~newline~ Please  ask the enchantress if she would give me some   The woodcutter shook his head and laughed  ~newline~ The enchantress will never spot that some of it has gone missing   and I will be able to make us a delicious supper   The woodcutter s belly rumbled at the thought  ~newline~  Thief   shrieked a voice  that made the woodcutter jump  ~newline~  How dare you steal from my garden    Please   begged the woodcutter   don t turn me into a toad  ~newline~ Take as much of the rampion as you can carry   The woodcutter s eyes almost popped out of his head  ~newline~ It will be well treated and I will care for it like a mother   The woodcutter was so afraid that he nodded in agreement  ~newline~ The woodcutter and his wife were heartbroken  but they knew they could never go back on a promise 
9,Rapunzel,let, When I want to visit I will call    Rapunzel  Rapunzel  let down your hair   And you will do as I ask   Rapunzel had magnificent long hair  as fine as spun gold  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~  Let down your hair   Immediately  Rapunzel let down the braids of her hair  ~newline~  So that is how I will reach my heart s desire   Once the enchantress had vanished into the forest  he walked up to the tower and called   Rapunzel  Rapunzel  let down your hair   Immediately the hair was lowered  ~newline~  Please let me take you far away from this horrible tower  ~newline~ Angrily  she marched up to Rapunzel s tower and shrieked at the top of her voice   Rapunzel  Rapunzel  let down your hair   Too afraid to do otherwise  Rapunzel lowered her plaited hair 
9,Rapunzel,window,She often looked out of her window and wondered who lived in the small house  perched on the hill  ~newline~ There  Rapunzel was shut away in a tall dark tower that had neither stairs nor door   just a narrow little window for Rapunzel to look out of  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~ Rapunzel was leaning out of the narrow window  singing a sad melody softly to herself  ~newline~  I can t see how I can climb up to that window  ~newline~ When he reached the window  Rapunzel gave a shriek  ~newline~  Let down your hair   The golden braids fell down from the window  ~newline~ Eagerly  the Prince clambered up to the tower window  ~newline~  My love has gone  and now I have nothing to live for   With a cry of despair  he threw himself from the tower window 
9,Rapunzel,away,He just wanted to get as far away from the scary enchantress as he could  ~newline~ Keeping to her bargain  the enchantress came to the house and took the baby away  ~newline~ There  Rapunzel was shut away in a tall dark tower that had neither stairs nor door   just a narrow little window for Rapunzel to look out of  ~newline~ Scratching his head  he backed away from the tower  ~newline~  Please let me take you far away from this horrible tower  ~newline~  Yes  please   please take me away   far  far away   But there was a problem  ~newline~ Then we can both ride away from here   far  far away   The Prince leaned forward and kissed Rapunzel on the cheek 
9,Rapunzel,garden,The enchantress had a beautiful garden  full of sweet smelling flowers and herbs  ~newline~ The woodcutter s wife would often stand on the hill and look down at the garden with envy  ~newline~ The wife wished that she could have a beautiful  sweet smelling garden just like the enchantress  ~newline~ One day the wife was looking down into the garden when she spotted a row of tall plants with wide leaves and purple flowers  ~newline~ His wife replied   Look there   those rampion in the garden  ~newline~  If you really loved me   said the wife to her husband   you would go to the garden and get me some of that sweet tasting rampion  ~newline~ At midnight he climbed over the low wall into the garden  ~newline~  How dare you steal from my garden    Please   begged the woodcutter   don t turn me into a toad  ~newline~ My wife saw the rampion growing in your garden and has longed for it ever since 
8,Rapunzel,forest,The house overlooked a vast  dark forest and at the edge of the forest lived an enchantress  who had great power and was feared by everyone in the kingdom  ~newline~ She lived in the house on the edge of the forest  with only the enchantress for company  ~newline~ The enchantress was angry  and took her deep into the forest instead  ~newline~ One day  the King s son was riding through the forest  ~newline~ It was coming from an area of the forest he had never been to before  ~newline~ Leading his horse behind a tree  the Prince hid from view   just as the evil enchantress stepped from the forest  ~newline~  So that is how I will reach my heart s desire   Once the enchantress had vanished into the forest  he walked up to the tower and called   Rapunzel  Rapunzel  let down your hair   Immediately the hair was lowered 
7,Rapunzel,far,He just wanted to get as far away from the scary enchantress as he could  ~newline~ It is far too high   At that moment he heard the crunch of leaves  ~newline~  Please let me take you far away from this horrible tower  ~newline~  Yes  please   please take me away   far  far away   But there was a problem  ~newline~ Then we can both ride away from here   far  far away   The Prince leaned forward and kissed Rapunzel on the cheek 
7,Rapunzel,one,The house overlooked a vast  dark forest and at the edge of the forest lived an enchantress  who had great power and was feared by everyone in the kingdom  ~newline~  What are you looking at   asked the woodcutter one day  ~newline~ The enchantress will never spot that some of it has gone missing   and I will be able to make us a delicious supper   The woodcutter s belly rumbled at the thought  ~newline~ He was frightened of the enchantress and her great power  but perhaps if he stole the rampion at night no one would notice  ~newline~  But on one condition  ~newline~ At its centre was the tall stone tower  ~newline~ The Prince looked for a door to enter the tower  but there was nothing   just cold  dark stone  ~newline~  I will banish you to the desert where no one is foolish enough to tread  ~newline~ There you will live   all alone   under the baking hot sun   With a wave of her hands  the enchantress cast a spell  ~newline~  My love has gone  and now I have nothing to live for   With a cry of despair  he threw himself from the tower window 
7,Rapunzel,lived,www scholastic co uk http   www scholastic co uk  Fairytale Kingdom The Story of Rapunzel Once upon a time there was a woodcutter and his wife  who lived in a small house high on a hill  ~newline~ The house overlooked a vast  dark forest and at the edge of the forest lived an enchantress  who had great power and was feared by everyone in the kingdom  ~newline~ Nothing would grow on the hill where she lived   the earth was hard and stony  ~newline~ The couple were delighted   but their joy was to be short lived  ~newline~ She lived in the house on the edge of the forest  with only the enchantress for company  ~newline~ She often looked out of her window and wondered who lived in the small house  perched on the hill  ~newline~ Together they travelled to his father s castle where they lived happily ever after 
6,Rapunzel,climbed,At midnight he climbed over the low wall into the garden  ~newline~ The witch climbed up to her and disappeared into the tower  ~newline~ The Prince waited patiently until the enchantress reappeared and climbed back down again  ~newline~ With a smile  the Prince climbed the tower  ~newline~ Soon you will be free    Oh thank you  brave prince   Rapunzel lowered her hair and watched as he climbed back down  ~newline~ The enchantress climbed up   and when she reached the tower s room  she cut off Rapunzel s hair with a swish of her knife 
6,Rapunzel,please, Yes  please   please take me away   far  far away   But there was a problem 
6,Rapunzel,story,story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  And that is exactly what he did  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~  You can climb down my hair but I cannot follow   story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The Prince comforted her  ~newline~ story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The enchantress assumed that the Prince was dead  and so failed to notice him clambering out of the thorns  his clothes ragged and torn  ~newline~ The end story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september     
5,Rapunzel,love, If you really loved me   said the wife to her husband   you would go to the garden and get me some of that sweet tasting rampion  ~newline~ She would bring Rapunzel bread and water  but no comfort or love  ~newline~ On seeing her beauty  the Prince immediately fell in love with her  ~newline~ Let me be your husband and love you for as long as I live   Rapunzel had never heard such kind and tender words before  ~newline~  Now I will teach that love sick prince a lesson   At dawn the next morning  the Prince arrived at the tower with a bundle of silk  ~newline~  My love has gone  and now I have nothing to live for   With a cry of despair  he threw himself from the tower window 
5,Rapunzel,voice, Thief   shrieked a voice  that made the woodcutter jump  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~ He stopped when he caught the sound of a voice raised in song  ~newline~ Angrily  she marched up to Rapunzel s tower and shrieked at the top of her voice   Rapunzel  Rapunzel  let down your hair   Too afraid to do otherwise  Rapunzel lowered her plaited hair  ~newline~ It was then that he heard the voice  it was familiar to him  singing a sad lullaby 
5,Rapunzel,2008,
5,Rapunzel,september,story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  And that is exactly what he did  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~  You can climb down my hair but I cannot follow   story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The Prince comforted her  ~newline~ story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The enchantress assumed that the Prince was dead  and so failed to notice him clambering out of the thorns  his clothes ragged and torn  ~newline~ The end story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september     
5,Rapunzel,49,
5,Rapunzel,48,
5,Rapunzel,pages,
5,Rapunzel,download,story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  And that is exactly what he did  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~  You can climb down my hair but I cannot follow   story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The Prince comforted her  ~newline~ story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The enchantress assumed that the Prince was dead  and so failed to notice him clambering out of the thorns  his clothes ragged and torn  ~newline~ The end story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september     
5,Rapunzel,photocopy,
5,Rapunzel,photocopiable,
5,Rapunzel,childedplus,story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  And that is exactly what he did  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~  You can climb down my hair but I cannot follow   story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The Prince comforted her  ~newline~ story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The enchantress assumed that the Prince was dead  and so failed to notice him clambering out of the thorns  his clothes ragged and torn  ~newline~ The end story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september     
5,Rapunzel,ward,story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  And that is exactly what he did  ~newline~ Whenever she heard the voice of the story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  enchantress she would let down her braided hair and the enchantress would climb up it to reach the window  ~newline~  You can climb down my hair but I cannot follow   story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The Prince comforted her  ~newline~ Then we can both ride away from here   far  far away   The Prince leaned forward and kissed Rapunzel on the cheek  ~newline~ story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september      www scholastic co uk http   www scholastic co uk  The enchantress assumed that the Prince was dead  and so failed to notice him clambering out of the thorns  his clothes ragged and torn  ~newline~ Filled with hope  the Prince pressed onwards  following the sound  ~newline~ The end story retold by mike ward www scholastic co uk www scholastic co uk childedplus PHOTOCOPIABLE   Photocopy or download from  SEE PAGES       september     
