score,title,word,sentence
5,redRidingHood,feet,In this cold and darkness there went along the street a poor little girl  bareheaded  and with naked feet  ~newline~ So the little maiden walked on with her tiny naked feet  that were quite red and blue from cold  ~newline~ Her little feet she had drawn close up to her  but she grew colder and colder  and to go home she did not venture  for she had not sold any matches and could not bring a farthing of money  from her father she would certainly get blows  and at home it was cold too  for above her she had only the roof  through which the wind whistled  even though the largest cracks were stopped up with straw and rags  ~newline~ It seemed really to the little maiden as though she were sitting before a large iron stove  with burnished brass feet and a brass ornament at top  ~newline~ The little girl had already stretched out her feet to warm them too  but  the small flame went out  the stove vanished  she had only the remains of the burnt out match in her hand 
5,redRidingHood,poor,In this cold and darkness there went along the street a poor little girl  bareheaded  and with naked feet  ~newline~ They were very large slippers  which her mother had hitherto worn  so large were they  and the poor little thing lost them as she scuffled away across the street  because of two carriages that rolled by dreadfully fast  ~newline~ She crept along trembling with cold and hunger  a very picture of sorrow  the poor little thing  ~newline~ And what was still more capital to behold was  the goose hopped down from the dish  reeled about on the floor with knife and fork in its breast  till it came up to the poor little girl  when  the match went out and nothing but the thick  cold  damp wall was left behind  ~newline~ But in the corner  at the cold hour of dawn  sat the poor girl  with rosy cheeks and with a smiling mouth  leaning against the wall  frozen to death on the last evening of the old year 
4,redRidingHood,light,It was a warm  bright flame  like a candle  as she held her hands over it  it was a wonderful light  ~newline~ The fire burned with such blessed influence  it warmed so delightfully  ~newline~ She rubbed another against the wall  it burned brightly  and where the light fell on the wall  there the wall became transparent like a veil  so that she could see into the room  ~newline~ She lighted another match  ~newline~ Thousands of lights were burning on the green branches  and gaily colored pictures  such as she had seen in the shop windows  looked down upon her  ~newline~ The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire  ~newline~ She drew another match against the wall  it was again light  and in the lustre there stood the old grandmother  so bright and radiant  so mild  and with such an expression of love  ~newline~ And the matches gave such a brilliant light that it was brighter than at noon day  never formerly had the grandmother been so beautiful and so tall  ~newline~ No one had the slightest suspicion of what beautiful things she had seen  no one even dreamed of the splendor in which  with her grandmother she had entered on the joys of a new year 
4,redRidingHood,goose,From all the windows the candles were gleaming  and it smelt so deliciously of roast goose  for you know it was New Year s Eve  yes  of that she thought  ~newline~ On the table was spread a snow white tablecloth  upon it was a splendid porcelain service  and the roast goose was steaming famously with its stuffing of apple and dried plums  ~newline~ And what was still more capital to behold was  the goose hopped down from the dish  reeled about on the floor with knife and fork in its breast  till it came up to the poor little girl  when  the match went out and nothing but the thick  cold  damp wall was left behind  ~newline~ You go away when the match burns out  you vanish like the warm stove  like the delicious roast goose  and like the magnificent Christmas tree  
4,redRidingHood,bundle,She carried a quantity of matches in an old apron  and she held a bundle of them in her hand  ~newline~ a match might afford her a world of comfort  if she only dared take a single one out of the bundle  draw it against the wall  and warm her fingers by it  ~newline~ And she rubbed the whole bundle of matches quickly against the wall  for she wanted to be quite sure of keeping her grandmother near her  ~newline~ Stiff and stark sat the child there with her matches  of which one bundle had been burnt 
4,redRidingHood,old, THE LITTLE MATCH GIRL  Hans Christian andersen   Most terribly cold it was  it snowed  and was nearly quite dark  and evening  the last evening of the year  ~newline~ In this cold and darkness there went along the street a poor little girl  bareheaded  and with naked feet  ~newline~ One slipper was nowhere to be found  the other had been laid hold of by an urchin  and off he ran with it  he thought it would do capitally for a cradle when he some day or other should have children himself  ~newline~ So the little maiden walked on with her tiny naked feet  that were quite red and blue from cold  ~newline~ She carried a quantity of matches in an old apron  and she held a bundle of them in her hand  ~newline~ She crept along trembling with cold and hunger  a very picture of sorrow  the poor little thing  ~newline~ Her little feet she had drawn close up to her  but she grew colder and colder  and to go home she did not venture  for she had not sold any matches and could not bring a farthing of money  from her father she would certainly get blows  and at home it was cold too  for above her she had only the roof  through which the wind whistled  even though the largest cracks were stopped up with straw and rags  ~newline~ Her little hands were almost numbed with cold  ~newline~ And what was still more capital to behold was  the goose hopped down from the dish  reeled about on the floor with knife and fork in its breast  till it came up to the poor little girl  when  the match went out and nothing but the thick  cold  damp wall was left behind  ~newline~ said the little girl  for her old grandmother  the only person who had loved her  and who was now no more  had told her  that when a star falls  a soul ascends to God  ~newline~ She drew another match against the wall  it was again light  and in the lustre there stood the old grandmother  so bright and radiant  so mild  and with such an expression of love  ~newline~ She took the little maiden  on her arm  and both flew in brightness and in joy so high  so very high  and then above was neither cold  nor hunger  nor anxiety  they were with God  ~newline~ But in the corner  at the cold hour of dawn  sat the poor girl  with rosy cheeks and with a smiling mouth  leaning against the wall  frozen to death on the last evening of the old year 
4,redRidingHood,maiden,So the little maiden walked on with her tiny naked feet  that were quite red and blue from cold  ~newline~ It seemed really to the little maiden as though she were sitting before a large iron stove  with burnished brass feet and a brass ornament at top  ~newline~ The little maiden stretched out her hands towards them when  the match went out  ~newline~ She took the little maiden  on her arm  and both flew in brightness and in joy so high  so very high  and then above was neither cold  nor hunger  nor anxiety  they were with God 
4,redRidingHood,went,In this cold and darkness there went along the street a poor little girl  bareheaded  and with naked feet  ~newline~ The little girl had already stretched out her feet to warm them too  but  the small flame went out  the stove vanished  she had only the remains of the burnt out match in her hand  ~newline~ And what was still more capital to behold was  the goose hopped down from the dish  reeled about on the floor with knife and fork in its breast  till it came up to the poor little girl  when  the match went out and nothing but the thick  cold  damp wall was left behind  ~newline~ The little maiden stretched out her hands towards them when  the match went out 
4,redRidingHood,year, THE LITTLE MATCH GIRL  Hans Christian andersen   Most terribly cold it was  it snowed  and was nearly quite dark  and evening  the last evening of the year  ~newline~ But in the corner  at the cold hour of dawn  sat the poor girl  with rosy cheeks and with a smiling mouth  leaning against the wall  frozen to death on the last evening of the old year  ~newline~ No one had the slightest suspicion of what beautiful things she had seen  no one even dreamed of the splendor in which  with her grandmother she had entered on the joys of a new year 
3,redRidingHood,seen,Now there she was sitting under the most magnificent Christmas tree  it was still larger  and more decorated than the one which she had seen through the glass door in the rich merchant s house  ~newline~ Thousands of lights were burning on the green branches  and gaily colored pictures  such as she had seen in the shop windows  looked down upon her  ~newline~ No one had the slightest suspicion of what beautiful things she had seen  no one even dreamed of the splendor in which  with her grandmother she had entered on the joys of a new year 
3,redRidingHood,tree,In this cold and darkness there went along the street a poor little girl  bareheaded  and with naked feet  ~newline~ They were very large slippers  which her mother had hitherto worn  so large were they  and the poor little thing lost them as she scuffled away across the street  because of two carriages that rolled by dreadfully fast  ~newline~ Now there she was sitting under the most magnificent Christmas tree  it was still larger  and more decorated than the one which she had seen through the glass door in the rich merchant s house  ~newline~ The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire  ~newline~ You go away when the match burns out  you vanish like the warm stove  like the delicious roast goose  and like the magnificent Christmas tree  
3,redRidingHood,christmas,
3,redRidingHood,another,She rubbed another against the wall  it burned brightly  and where the light fell on the wall  there the wall became transparent like a veil  so that she could see into the room  ~newline~ She lighted another match  ~newline~ She drew another match against the wall  it was again light  and in the lustre there stood the old grandmother  so bright and radiant  so mild  and with such an expression of love 
3,redRidingHood,stove,It seemed really to the little maiden as though she were sitting before a large iron stove  with burnished brass feet and a brass ornament at top  ~newline~ The little girl had already stretched out her feet to warm them too  but  the small flame went out  the stove vanished  she had only the remains of the burnt out match in her hand  ~newline~ You go away when the match burns out  you vanish like the warm stove  like the delicious roast goose  and like the magnificent Christmas tree  
3,redRidingHood,burnt,how it blazed  how it burnt  ~newline~ The little girl had already stretched out her feet to warm them too  but  the small flame went out  the stove vanished  she had only the remains of the burnt out match in her hand  ~newline~ Stiff and stark sat the child there with her matches  of which one bundle had been burnt 
3,redRidingHood,hands,Her little hands were almost numbed with cold  ~newline~ It was a warm  bright flame  like a candle  as she held her hands over it  it was a wonderful light  ~newline~ The little maiden stretched out her hands towards them when  the match went out 
3,redRidingHood,roast,From all the windows the candles were gleaming  and it smelt so deliciously of roast goose  for you know it was New Year s Eve  yes  of that she thought  ~newline~ On the table was spread a snow white tablecloth  upon it was a splendid porcelain service  and the roast goose was steaming famously with its stuffing of apple and dried plums  ~newline~ You go away when the match burns out  you vanish like the warm stove  like the delicious roast goose  and like the magnificent Christmas tree  
3,redRidingHood,beautiful,The flakes of snow covered her long fair hair  which fell in beautiful curls around her neck  but of that  of course  she never once now thought  ~newline~ And the matches gave such a brilliant light that it was brighter than at noon day  never formerly had the grandmother been so beautiful and so tall  ~newline~ No one had the slightest suspicion of what beautiful things she had seen  no one even dreamed of the splendor in which  with her grandmother she had entered on the joys of a new year 
3,redRidingHood,fell,The flakes of snow covered her long fair hair  which fell in beautiful curls around her neck  but of that  of course  she never once now thought  ~newline~ She rubbed another against the wall  it burned brightly  and where the light fell on the wall  there the wall became transparent like a veil  so that she could see into the room  ~newline~ The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire 
3,redRidingHood,day,One slipper was nowhere to be found  the other had been laid hold of by an urchin  and off he ran with it  he thought it would do capitally for a cradle when he some day or other should have children himself  ~newline~ Nobody had bought anything of her the whole livelong day  no one had given her a single farthing  ~newline~ And the matches gave such a brilliant light that it was brighter than at noon day  never formerly had the grandmother been so beautiful and so tall 
3,redRidingHood,thought,One slipper was nowhere to be found  the other had been laid hold of by an urchin  and off he ran with it  he thought it would do capitally for a cradle when he some day or other should have children himself  ~newline~ The flakes of snow covered her long fair hair  which fell in beautiful curls around her neck  but of that  of course  she never once now thought  ~newline~ From all the windows the candles were gleaming  and it smelt so deliciously of roast goose  for you know it was New Year s Eve  yes  of that she thought 
3,redRidingHood,large,They were very large slippers  which her mother had hitherto worn  so large were they  and the poor little thing lost them as she scuffled away across the street  because of two carriages that rolled by dreadfully fast  ~newline~ Her little feet she had drawn close up to her  but she grew colder and colder  and to go home she did not venture  for she had not sold any matches and could not bring a farthing of money  from her father she would certainly get blows  and at home it was cold too  for above her she had only the roof  through which the wind whistled  even though the largest cracks were stopped up with straw and rags  ~newline~ It seemed really to the little maiden as though she were sitting before a large iron stove  with burnished brass feet and a brass ornament at top  ~newline~ Now there she was sitting under the most magnificent Christmas tree  it was still larger  and more decorated than the one which she had seen through the glass door in the rich merchant s house 
3,redRidingHood,home,When she left home she had slippers on  it is true  but what was the good of that  ~newline~ Her little feet she had drawn close up to her  but she grew colder and colder  and to go home she did not venture  for she had not sold any matches and could not bring a farthing of money  from her father she would certainly get blows  and at home it was cold too  for above her she had only the roof  through which the wind whistled  even though the largest cracks were stopped up with straw and rags 
3,redRidingHood,evening, THE LITTLE MATCH GIRL  Hans Christian andersen   Most terribly cold it was  it snowed  and was nearly quite dark  and evening  the last evening of the year  ~newline~ But in the corner  at the cold hour of dawn  sat the poor girl  with rosy cheeks and with a smiling mouth  leaning against the wall  frozen to death on the last evening of the old year 
3,redRidingHood,quite, THE LITTLE MATCH GIRL  Hans Christian andersen   Most terribly cold it was  it snowed  and was nearly quite dark  and evening  the last evening of the year  ~newline~ So the little maiden walked on with her tiny naked feet  that were quite red and blue from cold  ~newline~ And she rubbed the whole bundle of matches quickly against the wall  for she wanted to be quite sure of keeping her grandmother near her 
2,redRidingHood,sat,But in the corner  at the cold hour of dawn  sat the poor girl  with rosy cheeks and with a smiling mouth  leaning against the wall  frozen to death on the last evening of the old year  ~newline~ Stiff and stark sat the child there with her matches  of which one bundle had been burnt 
2,redRidingHood,high,The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire  ~newline~ She took the little maiden  on her arm  and both flew in brightness and in joy so high  so very high  and then above was neither cold  nor hunger  nor anxiety  they were with God 
2,redRidingHood,wanted,And she rubbed the whole bundle of matches quickly against the wall  for she wanted to be quite sure of keeping her grandmother near her  ~newline~  She wanted to warm herself   people said 
2,redRidingHood,god,
2,redRidingHood,said,said the little girl  for her old grandmother  the only person who had loved her  and who was now no more  had told her  that when a star falls  a soul ascends to God  ~newline~  She wanted to warm herself   people said 
2,redRidingHood,higher,The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire 
2,redRidingHood,lights,Thousands of lights were burning on the green branches  and gaily colored pictures  such as she had seen in the shop windows  looked down upon her  ~newline~ The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire 
2,redRidingHood,magnificent,Now there she was sitting under the most magnificent Christmas tree  it was still larger  and more decorated than the one which she had seen through the glass door in the rich merchant s house  ~newline~ You go away when the match burns out  you vanish like the warm stove  like the delicious roast goose  and like the magnificent Christmas tree  
2,redRidingHood,still,And what was still more capital to behold was  the goose hopped down from the dish  reeled about on the floor with knife and fork in its breast  till it came up to the poor little girl  when  the match went out and nothing but the thick  cold  damp wall was left behind  ~newline~ Now there she was sitting under the most magnificent Christmas tree  it was still larger  and more decorated than the one which she had seen through the glass door in the rich merchant s house 
2,redRidingHood,upon,On the table was spread a snow white tablecloth  upon it was a splendid porcelain service  and the roast goose was steaming famously with its stuffing of apple and dried plums  ~newline~ Thousands of lights were burning on the green branches  and gaily colored pictures  such as she had seen in the shop windows  looked down upon her 
2,redRidingHood,rubbed,She rubbed another against the wall  it burned brightly  and where the light fell on the wall  there the wall became transparent like a veil  so that she could see into the room  ~newline~ And she rubbed the whole bundle of matches quickly against the wall  for she wanted to be quite sure of keeping her grandmother near her 
2,redRidingHood,stretched,The little girl had already stretched out her feet to warm them too  but  the small flame went out  the stove vanished  she had only the remains of the burnt out match in her hand  ~newline~ The little maiden stretched out her hands towards them when  the match went out 
2,redRidingHood,burned,The fire burned with such blessed influence  it warmed so delightfully  ~newline~ She rubbed another against the wall  it burned brightly  and where the light fell on the wall  there the wall became transparent like a veil  so that she could see into the room 
2,redRidingHood,fire,The fire burned with such blessed influence  it warmed so delightfully  ~newline~ The lights of the Christmas tree rose higher and higher  she saw them now as stars in heaven  one fell down and formed a long trail of fire 
2,redRidingHood,brass,It seemed really to the little maiden as though she were sitting before a large iron stove  with burnished brass feet and a brass ornament at top 
