score,title,word,sentence
11,The Ugly Duckling,poor,But the poor Duckling which had crept last out of the egg  and looked so ugly  was bitten and pushed and jeered  as much by the ducks as by the chickens  ~newline~ The poor Duckling did not know where it should stand or walk  it was quite melancholy because it looked ugly  and was the butt of the whole duck yard  ~newline~ The poor Duckling was hunted about by every one  even its brothers and sisters were quite angry with it  and said   If the cat would only catch you  you ugly creature   And the mother said   If you were only far away   And the ducks bit it  and the chickens beat it  and the girl who had to feed the poultry kicked at it with her foot  ~newline~ That was a fright for the poor Duckling  ~newline~ At last  late in the day  all was still  but the poor Duckling did not dare to rise up  it waited several hours before it looked round  and then hastened away out of the moor as fast as it could  ~newline~ The storm whistled round the Duckling in such a way that the poor creature was obliged to sit down  to stand against it  and the wind blew worse and worse  ~newline~ The poor little Duckling certainly had not a good time  ~newline~ It would have been glad if only the ducks would have endured its company the poor  ugly creature  ~newline~ The woman screamed  and struck at it with the fire tongs  the children tumbled over one another in their efforts to catch the Duckling  and they laughed and they screamed   well it was that the door stood open  and the poor creature was able to slip out between the shrubs into the newly fallen snow there it lay quite exhausted  ~newline~  Kill me   said the poor creature  and bent its head down upon the water  expecting nothing but death 
11,The Ugly Duckling,lay,All around the fields and meadows were great forests  and in the midst of these forests lay deep lakes  ~newline~ In the midst of the sunshine there lay an old farm  with deep canals about it  and from the wall down to the water grew great burdocks  so high that little children could stand upright under the loftiest of them  ~newline~ Here it lay the whole night long  and it was weary and downcast  ~newline~ Thus it lay two whole days  then came thither two wild geese  or  properly speaking  two wild ganders  ~newline~  I am so ugly that even the dog does not like to bite me   And so it lay quite quiet  while the shots rattled through the reeds and gun after gun was fired  ~newline~  Can you lay eggs   she asked  ~newline~ Only take care that you learn to lay eggs  or to purr  and give out sparks    I think I will go out into the wide world   said the Duckling  ~newline~ At last it became exhausted  and lay quite still  and thus froze fast into the ice  ~newline~ The children wanted to play with it  but the Duckling thought they wanted to hurt it  and in its terror fluttered up into the milk pan  so that the milk spurted down into the room  ~newline~ The woman screamed  and struck at it with the fire tongs  the children tumbled over one another in their efforts to catch the Duckling  and they laughed and they screamed   well it was that the door stood open  and the poor creature was able to slip out between the shrubs into the newly fallen snow there it lay quite exhausted  ~newline~ It lay out on the moor among the reeds  when the sun began to shine again and the larks to sing 
11,The Ugly Duckling,great,All around the fields and meadows were great forests  and in the midst of these forests lay deep lakes  ~newline~ In the midst of the sunshine there lay an old farm  with deep canals about it  and from the wall down to the water grew great burdocks  so high that little children could stand upright under the loftiest of them  ~newline~ At last the great egg burst  ~newline~ come with me  and I ll lead you out into the great world  and present you in the duck yard  but keep close to me  so that no one may tread on you  and take care of the cats   And so they came into the duck yard  ~newline~ she has a red rag round her leg  that s something particularly fine  and the greatest distinction a duck can enjoy  it signifies that one does not want to lose her  and that she s to be known by the animals and by men too  ~newline~  That is because I am so ugly   thought the Duckling  and it shut its eyes  but flew on farther  and so it came out into the great moor  where the wild ducks lived  ~newline~ A great hunt was going on  ~newline~ It turned its head  and put it under its wing  but at that moment a frightful great dog stood close by the Duckling  ~newline~ One evening the sun was just setting in his beauty there came a whole flock of great  handsome birds out of the bushes  ~newline~ They uttered a very peculiar cry  spread forth their glorious great wings  and flew away from that cold region to warmer lands  to fair open lakes  ~newline~ They beat the air more strongly than before  and bore it strongly away  and before it well knew how all this happened  it found itself in a great garden  where the elder trees smelt sweet  and bent their long green branches down to the canal that wound through the region  ~newline~ And the great swans swam round it  and stroked it with their beaks 
11,The Ugly Duckling,mother,quack   they said  and they all came quacking out as fast as they could  looking all round them under the green leaves  and the mother let them look as much as they chose  for green is good for the eye  ~newline~  D ye think this is all the world   said the mother  ~newline~ It was so glorious out in the country  it was summer  the cornfields were yellow  the oats were green  the hay had been put up in stacks in the green meadows  and the stork went about on his long red legs  and chattered Egyptian  for this was the language he had learned from his good mother  ~newline~ Shake yourselves don t turn in your toes  a well brought up duck turns its toes quite out  just like father and mother so  ~newline~  Let it alone   said the mother   it does no harm to any one    Yes  but it s too large and peculiar   said the Duck who had bitten it   and therefore it must be put down    Those are pretty children that the mother has there   said the old Duck with the rag round her leg  ~newline~ The poor Duckling was hunted about by every one  even its brothers and sisters were quite angry with it  and said   If the cat would only catch you  you ugly creature   And the mother said   If you were only far away   And the ducks bit it  and the chickens beat it  and the girl who had to feed the poultry kicked at it with her foot  ~newline~ Into the garden came little children  who threw bread and corn into the water  and the youngest cried   There is a new one   and the other children shouted joyously   Yes  a new one has arrived   And they clapped their hands and danced about  and ran to their father and mother  and bread and cake were thrown into the water  and they all said   The new one is the most beautiful of all 
11,The Ugly Duckling,round,quack   they said  and they all came quacking out as fast as they could  looking all round them under the green leaves  and the mother let them look as much as they chose  for green is good for the eye  ~newline~ All around the fields and meadows were great forests  and in the midst of these forests lay deep lakes  ~newline~ she has a red rag round her leg  that s something particularly fine  and the greatest distinction a duck can enjoy  it signifies that one does not want to lose her  and that she s to be known by the animals and by men too  ~newline~ Now bend your necks and say  Quack    And they did so  but the other ducks round about looked at them  and said quite boldly  Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen  Look there  ~newline~  Let it alone   said the mother   it does no harm to any one    Yes  but it s too large and peculiar   said the Duck who had bitten it   and therefore it must be put down    Those are pretty children that the mother has there   said the old Duck with the rag round her leg  ~newline~ The sportsmen were lying in wait all round the moor  and some were even sitting up in the branches of the trees  which spread far over the reeds  ~newline~ At last  late in the day  all was still  but the poor Duckling did not dare to rise up  it waited several hours before it looked round  and then hastened away out of the moor as fast as it could  ~newline~ The storm whistled round the Duckling in such a way that the poor creature was obliged to sit down  to stand against it  and the wind blew worse and worse  ~newline~  What s this   said the woman  and looked all round  but she could not see well  and therefore she thought the Duckling was a fat duck that had strayed  ~newline~ It turned round and round in the water like a wheel  stretched out its neck towards them  and uttered such a strange loud cry as frightened itself  ~newline~ It felt quite glad at all the need and misfortune it had suffered  now it realised its happiness in all the splendour that surrounded it  ~newline~ And the great swans swam round it  and stroked it with their beaks 
11,The Ugly Duckling,little,piep   it cried  and in all the eggs there were little creatures that stuck out their heads  ~newline~ In the midst of the sunshine there lay an old farm  with deep canals about it  and from the wall down to the water grew great burdocks  so high that little children could stand upright under the loftiest of them  ~newline~ It was just as wild there as in the deepest wood  and here sat a Duck upon her nest  she had to hatch her ducklings  but she was almost tired out before the little ones came and then she so seldom had visitors  ~newline~ Now  only look at the others  are they not the prettiest little ducks one could possibly see  ~newline~ Let it lie there  and teach the other children to swim    I think I will sit on it a little longer   said the Duck  ~newline~ piep   said the little one  and crept forth  ~newline~ Then it ran and flew over the fence  and the little birds in the bushes flew up in fear  ~newline~ Towards evening the Duck came to a little miserable peasant s hut  ~newline~ The Hen had quite little  short legs  and therefore she was called  Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen Chickabiddy Short shanks  ~newline~ The poor little Duckling certainly had not a good time  ~newline~ Into the garden came little children  who threw bread and corn into the water  and the youngest cried   There is a new one   and the other children shouted joyously   Yes  a new one has arrived   And they clapped their hands and danced about  and ran to their father and mother  and bread and cake were thrown into the water  and they all said   The new one is the most beautiful of all 
10,The Ugly Duckling,ducks,The other ducks liked better to swim about in the canals than to run up to sit down under a burdock  and cackle with her  ~newline~ Now  only look at the others  are they not the prettiest little ducks one could possibly see  ~newline~ Now bend your necks and say  Quack    And they did so  but the other ducks round about looked at them  and said quite boldly  Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen  Look there  ~newline~ But the poor Duckling which had crept last out of the egg  and looked so ugly  was bitten and pushed and jeered  as much by the ducks as by the chickens  ~newline~ The poor Duckling was hunted about by every one  even its brothers and sisters were quite angry with it  and said   If the cat would only catch you  you ugly creature   And the mother said   If you were only far away   And the ducks bit it  and the chickens beat it  and the girl who had to feed the poultry kicked at it with her foot  ~newline~  That is because I am so ugly   thought the Duckling  and it shut its eyes  but flew on farther  and so it came out into the great moor  where the wild ducks lived  ~newline~ Towards morning the wild ducks flew up  and looked at their new companion  ~newline~ It would have been glad if only the ducks would have endured its company the poor  ugly creature  ~newline~ Better to be killed by them than to be pursued by ducks  and beaten by fowls  and pushed about by the girl who takes care of the poultry yard  and to suffer hunger in winter   And it flew out into the water  and swam towards the beautiful swans  these looked at it  and came sailing down upon it with outspread wings 
10,The Ugly Duckling,long,How long is that to last  ~newline~ It was so glorious out in the country  it was summer  the cornfields were yellow  the oats were green  the hay had been put up in stacks in the green meadows  and the stork went about on his long red legs  and chattered Egyptian  for this was the language he had learned from his good mother  ~newline~  It lasts a long time with that one egg   said the Duck who sat there  ~newline~ Let it lie there  and teach the other children to swim    I think I will sit on it a little longer   said the Duck  ~newline~  I ve sat so long now that I can sit a few days more    Just as you please   said the old Duck  and she went away  ~newline~ I think it will grow up pretty  and become smaller in time  it has lain too long in the egg  and therefore is not properly shaped   And then she pinched it in the neck  and smoothed its feathers  ~newline~ Here it lay the whole night long  and it was weary and downcast  ~newline~  But that is nothing to us  so long as you do not marry into our family   Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen Poor thing  ~newline~ It was not long since each had crept out of an egg  and that s why they were so saucy  ~newline~  No    Then will you hold your tongue   And the Cat said   Can you curve your back  and purr  and give out sparks    No    Then you will please have no opinion of your own when sensible folks are speaking   And the Duckling sat in a corner and was melancholy  then the fresh air and the sunshine streamed in  and it was seized with such a strange longing to swim on the water  that it could not help telling the Hen of it  ~newline~ They were dazzlingly white  with long  flexible necks  they were swans  ~newline~ it could not forget those beautiful  happy birds  and so soon as it could see them no longer  it dived down to the very bottom  and when it came up again it was quite beside itself  ~newline~ They beat the air more strongly than before  and bore it strongly away  and before it well knew how all this happened  it found itself in a great garden  where the elder trees smelt sweet  and bent their long green branches down to the canal that wound through the region  ~newline~ it was no longer a clumsy dark gray bird  ugly and hateful to look at  but a swan 
9,The Ugly Duckling,hen,  H o w wide the world is   said all the young ones  for they certainly had much more room now than when they were in the eggs  ~newline~ It was just as wild there as in the deepest wood  and here sat a Duck upon her nest  she had to hatch her ducklings  but she was almost tired out before the little ones came and then she so seldom had visitors  ~newline~ I think it will grow up pretty  and become smaller in time  it has lain too long in the egg  and therefore is not properly shaped   And then she pinched it in the neck  and smoothed its feathers  ~newline~ And the turkey cock  who had been born with spurs  and therefore thought himself an emperor  blew himself up like a ship in full sail  and bore straight down upon it  then he gobbled and grew quite red in the face  ~newline~ Then it ran and flew over the fence  and the little birds in the bushes flew up in fear  ~newline~ Thus it lay two whole days  then came thither two wild geese  or  properly speaking  two wild ganders  ~newline~ And then there was another report  ~newline~ At last  late in the day  all was still  but the poor Duckling did not dare to rise up  it waited several hours before it looked round  and then hastened away out of the moor as fast as it could  ~newline~ Then the Duckling noticed that one of the hinges of the door had given way  and the door hung so slanting that the Duckling could slip through the crack into the room  and that is what it did  ~newline~  No    Then will you hold your tongue   And the Cat said   Can you curve your back  and purr  and give out sparks    No    Then you will please have no opinion of your own when sensible folks are speaking   And the Duckling sat in a corner and was melancholy  then the fresh air and the sunshine streamed in  and it was seized with such a strange longing to swim on the water  that it could not help telling the Hen of it  ~newline~ Then pray who is to understand you  ~newline~ it could not forget those beautiful  happy birds  and so soon as it could see them no longer  it dived down to the very bottom  and when it came up again it was quite beside itself  ~newline~ Early in the morning a peasant came by  and when he saw what had happened  he took his wooden shoe  broke the ice crust to pieces  and carried the Duckling home to his wife  ~newline~ Then it came to itself again  ~newline~ The woman clasped her hands  at which the Duckling flew down into the butter tub  and then into the meal barrel and out again  ~newline~ How it looked then  ~newline~ It lay out on the moor among the reeds  when the sun began to shine again and the larks to sing  ~newline~ Then all at once the Duckling could flap its wings  ~newline~ Then he felt quite ashamed  and hid his head under his wings  for he did not know what to do  he was so happy  and yet not at all proud  ~newline~ Then his wings rustled  he lifted his slender neck  and cried rejoicingly from the depths of his heart   I never dreamed of so much happiness when I was the Ugly Duckling  
9,The Ugly Duckling,cat,come with me  and I ll lead you out into the great world  and present you in the duck yard  but keep close to me  so that no one may tread on you  and take care of the cats   And so they came into the duck yard  ~newline~ There was a terrible riot going on in there  for two families were quarrelling about an eel s head  and the cat got it after all  ~newline~ The poor Duckling was hunted about by every one  even its brothers and sisters were quite angry with it  and said   If the cat would only catch you  you ugly creature   And the mother said   If you were only far away   And the ducks bit it  and the chickens beat it  and the girl who had to feed the poultry kicked at it with her foot  ~newline~ The woman screamed  and struck at it with the fire tongs  the children tumbled over one another in their efforts to catch the Duckling  and they laughed and they screamed   well it was that the door stood open  and the poor creature was able to slip out between the shrubs into the newly fallen snow there it lay quite exhausted 
9,The Ugly Duckling,looked,The Duck looked at it  ~newline~ Now bend your necks and say  Quack    And they did so  but the other ducks round about looked at them  and said quite boldly  Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen  Look there  ~newline~ But the poor Duckling which had crept last out of the egg  and looked so ugly  was bitten and pushed and jeered  as much by the ducks as by the chickens  ~newline~ The poor Duckling did not know where it should stand or walk  it was quite melancholy because it looked ugly  and was the butt of the whole duck yard  ~newline~ Towards morning the wild ducks flew up  and looked at their new companion  ~newline~ At last  late in the day  all was still  but the poor Duckling did not dare to rise up  it waited several hours before it looked round  and then hastened away out of the moor as fast as it could  ~newline~  What s this   said the woman  and looked all round  but she could not see well  and therefore she thought the Duckling was a fat duck that had strayed  ~newline~ How it looked then  ~newline~ Better to be killed by them than to be pursued by ducks  and beaten by fowls  and pushed about by the girl who takes care of the poultry yard  and to suffer hunger in winter   And it flew out into the water  and swam towards the beautiful swans  these looked at it  and came sailing down upon it with outspread wings 
9,The Ugly Duckling,like,The other ducks liked better to swim about in the canals than to run up to sit down under a burdock  and cackle with her  ~newline~ They are all like their father  ~newline~  It s a very large duckling   said she   none of the others look like that  ~newline~ Shake yourselves don t turn in your toes  a well brought up duck turns its toes quite out  just like father and mother so  ~newline~ And the turkey cock  who had been born with spurs  and therefore thought himself an emperor  blew himself up like a ship in full sail  and bore straight down upon it  then he gobbled and grew quite red in the face  ~newline~  You re so ugly that I like you  ~newline~ The blue smoke rose up like clouds among the dark trees  and was wafted far away across the water  and the hunting dogs came splash  splash  into the swamp  and the rushes and the reeds bent down on every side  ~newline~  I am so ugly that even the dog does not like to bite me   And so it lay quite quiet  while the shots rattled through the reeds and gun after gun was fired  ~newline~ She laid good eggs  and the woman loved her like her own child  ~newline~ Ask the Cat about it he s the cleverest animal I know ask him if he likes to swim on the water  or to dive down I won t speak about myself  ~newline~ It turned round and round in the water like a wheel  stretched out its neck towards them  and uttered such a strange loud cry as frightened itself 
9,The Ugly Duckling,see,Now  only look at the others  are they not the prettiest little ducks one could possibly see  ~newline~ The rogue  he never comes to see me    Let me see the egg which will not burst   said the old visitor  ~newline~ Let me see the egg  ~newline~ She s the grandest of all here  she s of Spanish blood that s why she s so fat  and d ye see  ~newline~  What s this   said the woman  and looked all round  but she could not see well  and therefore she thought the Duckling was a fat duck that had strayed  ~newline~ it could not forget those beautiful  happy birds  and so soon as it could see them no longer  it dived down to the very bottom  and when it came up again it was quite beside itself 
9,The Ugly Duckling,well, No  it s not a turkey   said she   look how well it can use its legs  and how straight it holds itself  ~newline~ Shake yourselves don t turn in your toes  a well brought up duck turns its toes quite out  just like father and mother so  ~newline~  It is not pretty  but it has a really good disposition  and swims as well as any other  yes  I may even say it  swims better  ~newline~  What sort of a one are you   they asked  and the Duckling turned in every direction  and bowed as well as it could  ~newline~  What s this   said the woman  and looked all round  but she could not see well  and therefore she thought the Duckling was a fat duck that had strayed  ~newline~ The woman screamed  and struck at it with the fire tongs  the children tumbled over one another in their efforts to catch the Duckling  and they laughed and they screamed   well it was that the door stood open  and the poor creature was able to slip out between the shrubs into the newly fallen snow there it lay quite exhausted  ~newline~ They beat the air more strongly than before  and bore it strongly away  and before it well knew how all this happened  it found itself in a great garden  where the elder trees smelt sweet  and bent their long green branches down to the canal that wound through the region 
9,The Ugly Duckling,old,In the midst of the sunshine there lay an old farm  with deep canals about it  and from the wall down to the water grew great burdocks  so high that little children could stand upright under the loftiest of them  ~newline~ The Ugly Duckling by Hans Christian Andersen Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen  Well  how goes it   asked an old Duck who had come to pay her a visit  ~newline~ The rogue  he never comes to see me    Let me see the egg which will not burst   said the old visitor  ~newline~  I ve sat so long now that I can sit a few days more    Just as you please   said the old Duck  and she went away  ~newline~  No  it s not a turkey   said she   look how well it can use its legs  and how straight it holds itself  ~newline~  See that you can bustle about  and bow your heads before the old Duck yonder  ~newline~ Now bend your necks and say  Quack    And they did so  but the other ducks round about looked at them  and said quite boldly  Created for Lit Go on the web at fcit usf edu       The Ugly Duckling Hans Christian Andersen  Look there  ~newline~  Let it alone   said the mother   it does no harm to any one    Yes  but it s too large and peculiar   said the Duck who had bitten it   and therefore it must be put down    Those are pretty children that the mother has there   said the old Duck with the rag round her leg  ~newline~ He makes his way already    The other ducklings are graceful enough   said the old Duck  ~newline~  No    Then will you hold your tongue   And the Cat said   Can you curve your back  and purr  and give out sparks    No    Then you will please have no opinion of your own when sensible folks are speaking   And the Duckling sat in a corner and was melancholy  then the fresh air and the sunshine streamed in  and it was seized with such a strange longing to swim on the water  that it could not help telling the Hen of it  ~newline~ Ask our mistress  the old woman  no one in the world is cleverer than she  ~newline~ The leaves in the forest turned yellow and brown  the wind caught them so that they danced about  and up in the air it was very cold  ~newline~ croak   for mere cold  yes  it was enough to make one feel cold to think of this  ~newline~ They uttered a very peculiar cry  spread forth their glorious great wings  and flew away from that cold region to warmer lands  to fair open lakes  ~newline~ And the winter grew cold  very cold  ~newline~ so young and handsome   and the old swans bowed their heads before him 
9,The Ugly Duckling,think, D ye think this is all the world   said the mother  ~newline~ Let it lie there  and teach the other children to swim    I think I will sit on it a little longer   said the Duck  ~newline~ I think it will grow up pretty  and become smaller in time  it has lain too long in the egg  and therefore is not properly shaped   And then she pinched it in the neck  and smoothed its feathers  ~newline~ I think he will be very strong  ~newline~ it certainly did not think of marrying  and only hoped to obtain leave to lie among the reeds and drink some of the swamp water  ~newline~  What are you thinking of   cried the Hen  ~newline~ Do you think she has any desire to swim  and to let the water close above her head    You don t understand me   said the Duckling  ~newline~ Only take care that you learn to lay eggs  or to purr  and give out sparks    I think I will go out into the wide world   said the Duckling  ~newline~ croak   for mere cold  yes  it was enough to make one feel cold to think of this  ~newline~ How could it think of wishing to possess such loveliness as they had 
8,The Ugly Duckling,flew,And fie  how that duckling yonder looks  we won t stand that   And one duck flew up at it  and bit it in the neck  ~newline~ Then it ran and flew over the fence  and the little birds in the bushes flew up in fear  ~newline~  That is because I am so ugly   thought the Duckling  and it shut its eyes  but flew on farther  and so it came out into the great moor  where the wild ducks lived  ~newline~ Towards morning the wild ducks flew up  and looked at their new companion  ~newline~ They uttered a very peculiar cry  spread forth their glorious great wings  and flew away from that cold region to warmer lands  to fair open lakes  ~newline~ The woman clasped her hands  at which the Duckling flew down into the butter tub  and then into the meal barrel and out again  ~newline~ Better to be killed by them than to be pursued by ducks  and beaten by fowls  and pushed about by the girl who takes care of the poultry yard  and to suffer hunger in winter   And it flew out into the water  and swam towards the beautiful swans  these looked at it  and came sailing down upon it with outspread wings 
8,The Ugly Duckling,head,piep   it cried  and in all the eggs there were little creatures that stuck out their heads  ~newline~ The water closed over their heads  but they came up in an instant  and swam capitally  their legs went of themselves  and they were all in the water  ~newline~ There was a terrible riot going on in there  for two families were quarrelling about an eel s head  and the cat got it after all  ~newline~  See  that s how it goes in the world   said the Mother Duck  and she whetted her beak  for she too wanted the eel s head  ~newline~  See that you can bustle about  and bow your heads before the old Duck yonder  ~newline~  Make yourself at home  and if you find an eel s head  you may bring it me   And now they were at home  ~newline~ It turned its head  and put it under its wing  but at that moment a frightful great dog stood close by the Duckling  ~newline~ Lay eggs  or purr  and they will pass over    But it is so charming to swim on the water   said the Duckling   so refreshing to let it close above one s head  and to dive down to the bottom    Yes  that must be a mighty pleasure  truly   quoth the Hen   I fancy you must have gone crazy  ~newline~ Do you think she has any desire to swim  and to let the water close above her head    You don t understand me   said the Duckling  ~newline~  Kill me   said the poor creature  and bent its head down upon the water  expecting nothing but death  ~newline~ so young and handsome   and the old swans bowed their heads before him  ~newline~ Then he felt quite ashamed  and hid his head under his wings  for he did not know what to do  he was so happy  and yet not at all proud 
8,The Ugly Duckling,away, I ve sat so long now that I can sit a few days more    Just as you please   said the old Duck  and she went away  ~newline~ The poor Duckling was hunted about by every one  even its brothers and sisters were quite angry with it  and said   If the cat would only catch you  you ugly creature   And the mother said   If you were only far away   And the ducks bit it  and the chickens beat it  and the girl who had to feed the poultry kicked at it with her foot  ~newline~ The blue smoke rose up like clouds among the dark trees  and was wafted far away across the water  and the hunting dogs came splash  splash  into the swamp  and the rushes and the reeds bent down on every side  ~newline~ At last  late in the day  all was still  but the poor Duckling did not dare to rise up  it waited several hours before it looked round  and then hastened away out of the moor as fast as it could  ~newline~ And so the Duckling went away  ~newline~ They uttered a very peculiar cry  spread forth their glorious great wings  and flew away from that cold region to warmer lands  to fair open lakes  ~newline~ They beat the air more strongly than before  and bore it strongly away  and before it well knew how all this happened  it found itself in a great garden  where the elder trees smelt sweet  and bent their long green branches down to the canal that wound through the region  ~newline~  I will fly away to them  to the royal birds  and they will beat me  because I  that am so ugly  dare to come near them 
8,The Ugly Duckling,wild,It was just as wild there as in the deepest wood  and here sat a Duck upon her nest  she had to hatch her ducklings  but she was almost tired out before the little ones came and then she so seldom had visitors  ~newline~  That is because I am so ugly   thought the Duckling  and it shut its eyes  but flew on farther  and so it came out into the great moor  where the wild ducks lived  ~newline~ Towards morning the wild ducks flew up  and looked at their new companion  ~newline~ Thus it lay two whole days  then came thither two wild geese  or  properly speaking  two wild ganders  ~newline~ Near here  in another moor  there are a few sweet lovely wild geese  all unmarried  and all able to say  Rap   You ve a chance of making your fortune  ugly as you are    Piff  ~newline~ paff   it sounded again  and the whole flock of wild geese rose up from the reeds 
8,The Ugly Duckling,yes, It is not pretty  but it has a really good disposition  and swims as well as any other  yes  I may even say it  swims better  ~newline~  That is because I am so ugly   thought the Duckling  and it shut its eyes  but flew on farther  and so it came out into the great moor  where the wild ducks lived  ~newline~ His tongue hung far out of his mouth  and his eyes gleamed horrible and ugly  he thrust out his nose close against the Duckling  showed his sharp teeth  and splash  splash  on he went  without seizing it  ~newline~ croak   for mere cold  yes  it was enough to make one feel cold to think of this 
8,The Ugly Duckling,world,  H o w wide the world is   said all the young ones  for they certainly had much more room now than when they were in the eggs  ~newline~  D ye think this is all the world   said the mother  ~newline~ come with me  and I ll lead you out into the great world  and present you in the duck yard  but keep close to me  so that no one may tread on you  and take care of the cats   And so they came into the duck yard  ~newline~  See  that s how it goes in the world   said the Mother Duck  and she whetted her beak  for she too wanted the eel s head  ~newline~ And the Cat was master of the House  and the Hen was the lady  and always said   We and the world   for she thought they were half the world  and by far the better half  ~newline~ Ask our mistress  the old woman  no one in the world is cleverer than she  ~newline~ Only take care that you learn to lay eggs  or to purr  and give out sparks    I think I will go out into the wide world   said the Duckling 
8,The Ugly Duckling,eggs,piep   it cried  and in all the eggs there were little creatures that stuck out their heads  ~newline~   H o w wide the world is   said all the young ones  for they certainly had much more room now than when they were in the eggs  ~newline~ She laid good eggs  and the woman loved her like her own child  ~newline~  Now I shall have duck s eggs  ~newline~ We must try that   And so the Duckling was admitted on trial for three weeks  but no eggs came  ~newline~  Can you lay eggs   she asked  ~newline~ Lay eggs  or purr  and they will pass over    But it is so charming to swim on the water   said the Duckling   so refreshing to let it close above one s head  and to dive down to the bottom    Yes  that must be a mighty pleasure  truly   quoth the Hen   I fancy you must have gone crazy  ~newline~ Only take care that you learn to lay eggs  or to purr  and give out sparks    I think I will go out into the wide world   said the Duckling 
7,The Ugly Duckling,woman,Here lived a woman  with her Cat and her Hen  ~newline~ She laid good eggs  and the woman loved her like her own child  ~newline~  What s this   said the woman  and looked all round  but she could not see well  and therefore she thought the Duckling was a fat duck that had strayed  ~newline~ Ask our mistress  the old woman  no one in the world is cleverer than she  ~newline~ You surely don t pretend to be cleverer than the Cat and the woman I won t say anything of myself  ~newline~ The woman clasped her hands  at which the Duckling flew down into the butter tub  and then into the meal barrel and out again  ~newline~ The woman screamed  and struck at it with the fire tongs  the children tumbled over one another in their efforts to catch the Duckling  and they laughed and they screamed   well it was that the door stood open  and the poor creature was able to slip out between the shrubs into the newly fallen snow there it lay quite exhausted 
7,The Ugly Duckling,thought,And the turkey cock  who had been born with spurs  and therefore thought himself an emperor  blew himself up like a ship in full sail  and bore straight down upon it  then he gobbled and grew quite red in the face  ~newline~  That is because I am so ugly   thought the Duckling  and it shut its eyes  but flew on farther  and so it came out into the great moor  where the wild ducks lived  ~newline~  What s this   said the woman  and looked all round  but she could not see well  and therefore she thought the Duckling was a fat duck that had strayed  ~newline~ And the Cat was master of the House  and the Hen was the lady  and always said   We and the world   for she thought they were half the world  and by far the better half  ~newline~ The Duckling thought one might have a different opinion  but the Hen would not allow it  ~newline~ The children wanted to play with it  but the Duckling thought they wanted to hurt it  and in its terror fluttered up into the milk pan  so that the milk spurted down into the room  ~newline~ He thought how he had been persecuted and despised  and now he heard them saying that he was the most beautiful of all birds 
7,The Ugly Duckling,swam,The water closed over their heads  but they came up in an instant  and swam capitally  their legs went of themselves  and they were all in the water  ~newline~ The ugly gray Duckling swam with them  ~newline~ it certainly did not think of marrying  and only hoped to obtain leave to lie among the reeds and drink some of the swamp water  ~newline~ paff   resounded through the air  and the two ganders fell down dead in the swamp  and the water became blood red  ~newline~ The blue smoke rose up like clouds among the dark trees  and was wafted far away across the water  and the hunting dogs came splash  splash  into the swamp  and the rushes and the reeds bent down on every side  ~newline~ It swam on the water  and dived  but it was slighted by every creature because of its ugliness  ~newline~ The Duckling was forced to swim about in the water  to prevent the surface from freezing entirely  but every night the hole in which it swam about became smaller and smaller  ~newline~ and from the thicket came three glorious white swans  they rustled their wings  and swam lightly on the water  ~newline~ Better to be killed by them than to be pursued by ducks  and beaten by fowls  and pushed about by the girl who takes care of the poultry yard  and to suffer hunger in winter   And it flew out into the water  and swam towards the beautiful swans  these looked at it  and came sailing down upon it with outspread wings  ~newline~ And the great swans swam round it  and stroked it with their beaks 
7,The Ugly Duckling,beautiful,It must go into the water  even if I have to thrust it in myself   The next day it was bright  beautiful weather  the sun shone on all the green trees  ~newline~ it could not forget those beautiful  happy birds  and so soon as it could see them no longer  it dived down to the very bottom  and when it came up again it was quite beside itself  ~newline~ It was a beautiful spring  ~newline~ Oh  here it was so beautiful  such a gladness of spring  ~newline~ Better to be killed by them than to be pursued by ducks  and beaten by fowls  and pushed about by the girl who takes care of the poultry yard  and to suffer hunger in winter   And it flew out into the water  and swam towards the beautiful swans  these looked at it  and came sailing down upon it with outspread wings  ~newline~ Into the garden came little children  who threw bread and corn into the water  and the youngest cried   There is a new one   and the other children shouted joyously   Yes  a new one has arrived   And they clapped their hands and danced about  and ran to their father and mother  and bread and cake were thrown into the water  and they all said   The new one is the most beautiful of all  ~newline~ He thought how he had been persecuted and despised  and now he heard them saying that he was the most beautiful of all birds 
