score,title,word,sentence
16,Jack and the Beanstalk,great,So he walked along and he walked along and he walked along till he came to a great big tall house  and on the doorstep there was a great big tall woman  ~newline~  It s breakfast you want  is it   says the great big tall woman  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ There  sure enough  was the great big tall woman standing on the doorstep  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after 
13,Jack and the Beanstalk,breakfast, Could you be so kind as to give me some breakfast   For he hadn t had anything to eat  you know  the night before and was as hungry as a hunter  ~newline~  It s breakfast you want  is it   says the great big tall woman  ~newline~  It s breakfast you ll be if you don t move off from here  ~newline~ At his belt he had three calves strung up by the heels  and he unhooked them and threw them down on the table and said   Here  wife  broil me a couple of these for breakfast  ~newline~ Here  you go and have a wash and tidy up  and by the time you come back your breakfast will be ready for you   So off the ogre went  and Jack was just going to jump out of the oven and run away when the woman told him not  ~newline~  He always has a doze after breakfast   Well  the ogre had his breakfast  and after that he goes to a big chest and takes out a couple of bags of gold  and down he sits and counts till at last his head began to nod and he began to snore till the whole house shook again  ~newline~  Could you be so good as to give me something to eat    Go away  my boy   said the big tall woman   or else my man will eat you up for breakfast  ~newline~ In came the ogre as he did before  said  Fee fi fo fum   and had his breakfast of three broiled oxen  ~newline~ Why of course it s the boy you caught last night  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   that I ve just broiled for your breakfast  ~newline~ How forgetful I am  and how careless you are not to know the difference between live and dead after all these years   So the ogre sat down to the breakfast and ate it  but every now and then he would mutter   Well  I could have sworn   and he d get up and search the larder and the cupboards  and everything  only luckily he didn t think of the copper  ~newline~ After breakfast was over  the ogre called out   Wife  wife  bring me my golden harp   So she brought it and put it on the table before him  ~newline~    Why does Jack still ask for breakfast even when the ogre s wife says that gold went missing the last time he was there 
13,Jack and the Beanstalk,came,So he walked along and he walked along and he walked along till he came to a great big tall house  and on the doorstep there was a great big tall woman  ~newline~ Come along quick and jump in here   And she bundled Jack into the oven just as the ogre came in  ~newline~ Then Jack crept out on tiptoe from his oven  and as he was passing the ogre he took one of the bags of gold under his arm  and off he pelters till he came to the beanstalk  and then he threw down the bag of gold  which of course fell into his mother s garden  and then he climbed down and climbed down till at last he got home and told his mother and showed her the gold and said   Well  Mother  wasn t I right about the beans  ~newline~ They are really magical  you see   So they lived on the bag of gold for some time  but at last they came to the end of it  and Jack made up his mind to try his luck once more up at the top of the beanstalk  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ But aren t you the youngster who came here once before  ~newline~ In came the ogre as he did before  said  Fee fi fo fum   and had his breakfast of three broiled oxen  ~newline~ Then Jack lifted up the copper lid very quietly and got down like a mouse and crept on hands and knees till he came to the table  when up he crawled  caught hold of the golden harp  and dashed with it toward the door  ~newline~ Jack ran as fast as he could  and the ogre came rushing after  and would soon have caught him  only Jack had a start and dodged him a bit and knew where he was going  ~newline~ When he got to the beanstalk the ogre was not more than twenty yards away  when suddenly he saw Jack disappear  and when he came to the end of the road he saw Jack underneath climbing down for dear life  ~newline~ Bring me an axe  bring me an axe   And his mother came rushing out with the axe in her hand  but when she came to the beanstalk she stood stock still with fright  for there she saw the ogre with his legs just through the clouds  ~newline~ Then the ogre fell down and broke his crown  and the beanstalk came toppling after  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after 
12,Jack and the Beanstalk,golden,Then he said   Wife  bring me the hen that lays the golden eggs   So she brought it  and the ogre said   Lay   and it laid an egg all of gold  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ And when he got home he showed his mother the wonderful hen and said  Lay  to it  and it laid a golden egg every time he said  Lay   Well  Jack was not content  and it wasn t very long before he determined to have another try at his luck up there at the top of the beanstalk  ~newline~  Then if it s that little rogue that stole your gold and the hen that laid the golden eggs  he s sure to have got into the oven   And they both rushed to the oven  ~newline~ After breakfast was over  the ogre called out   Wife  wife  bring me my golden harp   So she brought it and put it on the table before him  ~newline~ Then he said   Sing   and the golden harp sang most beautifully  ~newline~ Then Jack lifted up the copper lid very quietly and got down like a mouse and crept on hands and knees till he came to the table  when up he crawled  caught hold of the golden harp  and dashed with it toward the door  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after  ~newline~    Why is Jack  not content  even though he has a hen that lays golden eggs  ~newline~        Why does Jack risk his life to steal the golden harp 
11,Jack and the Beanstalk,big,Why  the beans his mother had thrown out of the window into the garden had sprung up into a big beanstalk which went up and up and up till it reached the sky  ~newline~ The beanstalk grew up quite close past Jack s window  so all he had to do was to open it and give a jump onto the beanstalk  which ran up just like a big ladder  ~newline~ So he walked along and he walked along and he walked along till he came to a great big tall house  and on the doorstep there was a great big tall woman  ~newline~  It s breakfast you want  is it   says the great big tall woman  ~newline~ He was a big one  to be sure  ~newline~  He always has a doze after breakfast   Well  the ogre had his breakfast  and after that he goes to a big chest and takes out a couple of bags of gold  and down he sits and counts till at last his head began to nod and he began to snore till the whole house shook again  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ There  sure enough  was the great big tall woman standing on the doorstep  ~newline~  Could you be so good as to give me something to eat    Go away  my boy   said the big tall woman   or else my man will eat you up for breakfast  ~newline~  I daresay I could tell you something about that  but I m so hungry I can t speak till I ve had something to eat   Well  the big tall woman was so curious that she took him in and gave him something to eat 
11,Jack and the Beanstalk,beans, I wonder if you know how many beans make five    Two in each hand and one in your mouth   says Jack  as sharp as a needle  ~newline~  And here they are  the very beans themselves   he went on  pulling out of his pocket a number of strangelooking beans  ~newline~  As you are so sharp   says he   I don t mind doing a swap with you your cow for these beans    Go along   says Jack  ~newline~ You don t know what these beans are   said the man  ~newline~  You don t say so    Yes  that is so  and if it doesn t turn out to be true you can have your cow back    Right   says Jack  and hands him over Milky white s halter and pockets the beans  ~newline~ What do you say to these beans  they re magical  plant them overnight and    What   says Jack s mother  ~newline~  Have you been such a fool  such a dolt  such an idiot  as to give away my Milky white  the best milker in the parish  and prime beef to boot  for a set of paltry beans  ~newline~ And as for your precious beans  here they go out of the window  ~newline~ Why  the beans his mother had thrown out of the window into the garden had sprung up into a big beanstalk which went up and up and up till it reached the sky  ~newline~ The beanstalk grew up quite close past Jack s window  so all he had to do was to open it and give a jump onto the beanstalk  which ran up just like a big ladder  ~newline~ Then Jack crept out on tiptoe from his oven  and as he was passing the ogre he took one of the bags of gold under his arm  and off he pelters till he came to the beanstalk  and then he threw down the bag of gold  which of course fell into his mother s garden  and then he climbed down and climbed down till at last he got home and told his mother and showed her the gold and said   Well  Mother  wasn t I right about the beans  ~newline~ They are really magical  you see   So they lived on the bag of gold for some time  but at last they came to the end of it  and Jack made up his mind to try his luck once more up at the top of the beanstalk  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ And when he got home he showed his mother the wonderful hen and said  Lay  to it  and it laid a golden egg every time he said  Lay   Well  Jack was not content  and it wasn t very long before he determined to have another try at his luck up there at the top of the beanstalk  ~newline~ So one fine morning he rose up early and got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed till he got to the top  ~newline~ When he got to the beanstalk the ogre was not more than twenty yards away  when suddenly he saw Jack disappear  and when he came to the end of the road he saw Jack underneath climbing down for dear life  ~newline~ Master   and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   the ogre swung himself down onto the beanstalk  which shook with his weight  ~newline~ Bring me an axe  bring me an axe   And his mother came rushing out with the axe in her hand  but when she came to the beanstalk she stood stock still with fright  for there she saw the ogre with his legs just through the clouds  ~newline~ But Jack jumped down and got hold of the axe and gave a chop at the beanstalk which cut it half in two  ~newline~ The ogre felt the beanstalk shake and quiver  so he stopped to see what was the matter  ~newline~ Then Jack gave another chop with the axe  and the beanstalk was cut in two and began to topple over  ~newline~ Then the ogre fell down and broke his crown  and the beanstalk came toppling after  ~newline~ The Great Books Foundation    Open Educational Resources Jack and the Beanstalk   Questions for Discussion Why does Jack decide to climb the beanstalk the third time 
11,Jack and the Beanstalk,time,The Great Books Foundation   Open Educational Resources   Jack and the Beanstalk English folktale as told by Joseph Jacobs There was once upon a time a poor widow who had an only son named Jack and a cow named Milky white  ~newline~ Back goes Jack home  and as he hadn t gone very far  it wasn t dusk by the time he got to his door  ~newline~ Here  you go and have a wash and tidy up  and by the time you come back your breakfast will be ready for you   So off the ogre went  and Jack was just going to jump out of the oven and run away when the woman told him not  ~newline~ They are really magical  you see   So they lived on the bag of gold for some time  but at last they came to the end of it  and Jack made up his mind to try his luck once more up at the top of the beanstalk  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ And when he got home he showed his mother the wonderful hen and said  Lay  to it  and it laid a golden egg every time he said  Lay   Well  Jack was not content  and it wasn t very long before he determined to have another try at his luck up there at the top of the beanstalk  ~newline~ But this time he knew better than to go straight to the ogre s house  ~newline~ Master   and the ogre woke up just in time to see Jack running off with his harp  ~newline~ By this time Jack had climbed down and climbed down and climbed down till he was very nearly home  ~newline~ The Great Books Foundation    Open Educational Resources Jack and the Beanstalk   Questions for Discussion Why does Jack decide to climb the beanstalk the third time  ~newline~    Why does Jack still ask for breakfast even when the ogre s wife says that gold went missing the last time he was there 
11,Jack and the Beanstalk,open,The beanstalk grew up quite close past Jack s window  so all he had to do was to open it and give a jump onto the beanstalk  which ran up just like a big ladder 
10,Jack and the Beanstalk,man,He hadn t gone far when he met a funny looking old man who said to him   Good morning  Jack   The Great Books Foundation   Open Educational Resources Jack and the Beanstalk    Good morning to you   said Jack  and wondered how he knew his name  ~newline~  Well  Jack  and where are you off to   said the man  ~newline~  I m going to market to sell our cow here    Oh  you look the proper sort of chap to sell cows   said the man  ~newline~  I wonder if you know how many beans make five    Two in each hand and one in your mouth   says Jack  as sharp as a needle  ~newline~  Right you are   says the man  ~newline~ You don t know what these beans are   said the man  ~newline~ So the man spoke truth after all  ~newline~ So he walked along and he walked along and he walked along till he came to a great big tall house  and on the doorstep there was a great big tall woman  ~newline~  It s breakfast you want  is it   says the great big tall woman  ~newline~ My man is an ogre and there s nothing he likes better than boys broiled on toast  ~newline~ It s my old man   said the ogre s wife  ~newline~ The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   Fee fi fo fum  I smell the blood of an Englishman  Be he alive  or be he dead I ll grind his bones to make my bread    Nonsense  dear   said his wife   you re dreaming  ~newline~ Here  you go and have a wash and tidy up  and by the time you come back your breakfast will be ready for you   So off the ogre went  and Jack was just going to jump out of the oven and run away when the woman told him not  ~newline~ There  sure enough  was the great big tall woman standing on the doorstep  ~newline~  Could you be so good as to give me something to eat    Go away  my boy   said the big tall woman   or else my man will eat you up for breakfast  ~newline~ Do you know  that very day  my man missed one of his bags of gold    That s strange  mum   says Jack  ~newline~  I daresay I could tell you something about that  but I m so hungry I can t speak till I ve had something to eat   Well  the big tall woman was so curious that she took him in and gave him something to eat  ~newline~  Fee fi fo fum  I smell the blood of an Englishman   cried out the ogre 
10,Jack and the Beanstalk,morning,And all they had to live on was the milk the cow gave every morning  which they carried to the market and sold  ~newline~ But one morning Milky white gave no milk  and they didn t know what to do  ~newline~ He hadn t gone far when he met a funny looking old man who said to him   Good morning  Jack   The Great Books Foundation   Open Educational Resources Jack and the Beanstalk    Good morning to you   said Jack  and wondered how he knew his name  ~newline~  If you plant them overnight  by morning they grow right up to the sky    Really   says Jack  ~newline~  Good morning  mum   says Jack  quite polite like  ~newline~ I ve had nothing to eat since yesterday morning  really and truly  mum   says Jack  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~  Good morning  mum   says Jack  as bold as brass  ~newline~ So one fine morning he rose up early and got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed till he got to the top 
10,Jack and the Beanstalk,resources,
10,Jack and the Beanstalk,educational,
10,Jack and the Beanstalk,foundation,
10,Jack and the Beanstalk,books,
9,Jack and the Beanstalk,gold, He always has a doze after breakfast   Well  the ogre had his breakfast  and after that he goes to a big chest and takes out a couple of bags of gold  and down he sits and counts till at last his head began to nod and he began to snore till the whole house shook again  ~newline~ Then Jack crept out on tiptoe from his oven  and as he was passing the ogre he took one of the bags of gold under his arm  and off he pelters till he came to the beanstalk  and then he threw down the bag of gold  which of course fell into his mother s garden  and then he climbed down and climbed down till at last he got home and told his mother and showed her the gold and said   Well  Mother  wasn t I right about the beans  ~newline~ They are really magical  you see   So they lived on the bag of gold for some time  but at last they came to the end of it  and Jack made up his mind to try his luck once more up at the top of the beanstalk  ~newline~ Do you know  that very day  my man missed one of his bags of gold    That s strange  mum   says Jack  ~newline~ Then he said   Wife  bring me the hen that lays the golden eggs   So she brought it  and the ogre said   Lay   and it laid an egg all of gold  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ And when he got home he showed his mother the wonderful hen and said  Lay  to it  and it laid a golden egg every time he said  Lay   Well  Jack was not content  and it wasn t very long before he determined to have another try at his luck up there at the top of the beanstalk  ~newline~  Then if it s that little rogue that stole your gold and the hen that laid the golden eggs  he s sure to have got into the oven   And they both rushed to the oven  ~newline~ After breakfast was over  the ogre called out   Wife  wife  bring me my golden harp   So she brought it and put it on the table before him  ~newline~ Then he said   Sing   and the golden harp sang most beautifully  ~newline~ Then Jack lifted up the copper lid very quietly and got down like a mouse and crept on hands and knees till he came to the table  when up he crawled  caught hold of the golden harp  and dashed with it toward the door  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after  ~newline~    Why does Jack still ask for breakfast even when the ogre s wife says that gold went missing the last time he was there  ~newline~    Why is Jack  not content  even though he has a hen that lays golden eggs  ~newline~        Why does Jack risk his life to steal the golden harp 
9,Jack and the Beanstalk,thump,But Jack hadn t half finished these when thump  ~newline~ thump  ~newline~ thump  ~newline~ But he had scarcely begun munching it as slowly as he could when thump  ~newline~ thump  ~newline~ thump  ~newline~ He hadn t been there long when he heard thump  ~newline~ thump  ~newline~ thump 
9,Jack and the Beanstalk,house,So he walked along and he walked along and he walked along till he came to a great big tall house  and on the doorstep there was a great big tall woman  ~newline~ the whole house began to tremble with the noise of someone coming  ~newline~  He always has a doze after breakfast   Well  the ogre had his breakfast  and after that he goes to a big chest and takes out a couple of bags of gold  and down he sits and counts till at last his head began to nod and he began to snore till the whole house shook again  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ And then the ogre began to nod his head and to snore till the house shook  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ But this time he knew better than to go straight to the ogre s house  ~newline~ And when he got near it he waited behind a bush till he saw the ogre s wife come out with a pail to get some water  and then he crept into the house and got into the copper 
9,Jack and the Beanstalk,well, I may as well be broiled as die of hunger   Well  the ogre s wife was not half so bad after all 
8,Jack and the Beanstalk,harp, I wonder if you know how many beans make five    Two in each hand and one in your mouth   says Jack  as sharp as a needle  ~newline~  As you are so sharp   says he   I don t mind doing a swap with you your cow for these beans    Go along   says Jack  ~newline~ After breakfast was over  the ogre called out   Wife  wife  bring me my golden harp   So she brought it and put it on the table before him  ~newline~ Then he said   Sing   and the golden harp sang most beautifully  ~newline~ Then Jack lifted up the copper lid very quietly and got down like a mouse and crept on hands and knees till he came to the table  when up he crawled  caught hold of the golden harp  and dashed with it toward the door  ~newline~ But the harp called out quite loud   Master  ~newline~ Master   and the ogre woke up just in time to see Jack running off with his harp  ~newline~ But just then the harp cried out   Master  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after  ~newline~        Why does Jack risk his life to steal the golden harp 
8,Jack and the Beanstalk,last,At last he dropped off to sleep  ~newline~ So Jack climbed  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he reached the sky  ~newline~  He always has a doze after breakfast   Well  the ogre had his breakfast  and after that he goes to a big chest and takes out a couple of bags of gold  and down he sits and counts till at last his head began to nod and he began to snore till the whole house shook again  ~newline~ Then Jack crept out on tiptoe from his oven  and as he was passing the ogre he took one of the bags of gold under his arm  and off he pelters till he came to the beanstalk  and then he threw down the bag of gold  which of course fell into his mother s garden  and then he climbed down and climbed down till at last he got home and told his mother and showed her the gold and said   Well  Mother  wasn t I right about the beans  ~newline~ They are really magical  you see   So they lived on the bag of gold for some time  but at last they came to the end of it  and Jack made up his mind to try his luck once more up at the top of the beanstalk  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ Why of course it s the boy you caught last night  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   that I ve just broiled for your breakfast  ~newline~    Why does Jack still ask for breakfast even when the ogre s wife says that gold went missing the last time he was there 
7,Jack and the Beanstalk,hen, It s market day today  and I ll soon sell Milky white  and then we ll see what we can do   So he took the cow s halter in his hand  and off he started  ~newline~ He hadn t gone far when he met a funny looking old man who said to him   Good morning  Jack   The Great Books Foundation   Open Educational Resources Jack and the Beanstalk    Good morning to you   said Jack  and wondered how he knew his name  ~newline~ When he woke up  the room looked so funny  ~newline~ And when he got there he found a long broad  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   road going as straight as a dart  ~newline~ So she took Jack into the kitchen and gave him a chunk of bread and cheese and a jug of milk  ~newline~ But Jack hadn t half finished these when thump  ~newline~ Here  you go and have a wash and tidy up  and by the time you come back your breakfast will be ready for you   So off the ogre went  and Jack was just going to jump out of the oven and run away when the woman told him not  ~newline~ Then Jack crept out on tiptoe from his oven  and as he was passing the ogre he took one of the bags of gold under his arm  and off he pelters till he came to the beanstalk  and then he threw down the bag of gold  which of course fell into his mother s garden  and then he climbed down and climbed down till at last he got home and told his mother and showed her the gold and said   Well  Mother  wasn t I right about the beans  ~newline~ But he had scarcely begun munching it as slowly as he could when thump  ~newline~ Then he said   Wife  bring me the hen that lays the golden eggs   So she brought it  and the ogre said   Lay   and it laid an egg all of gold  ~newline~ And then the ogre began to nod his head and to snore till the house shook  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ And when he got home he showed his mother the wonderful hen and said  Lay  to it  and it laid a golden egg every time he said  Lay   Well  Jack was not content  and it wasn t very long before he determined to have another try at his luck up there at the top of the beanstalk  ~newline~ And when he got near it he waited behind a bush till he saw the ogre s wife come out with a pail to get some water  and then he crept into the house and got into the copper  ~newline~ He hadn t been there long when he heard thump  ~newline~  Then if it s that little rogue that stole your gold and the hen that laid the golden eggs  he s sure to have got into the oven   And they both rushed to the oven  ~newline~ How forgetful I am  and how careless you are not to know the difference between live and dead after all these years   So the ogre sat down to the breakfast and ate it  but every now and then he would mutter   Well  I could have sworn   and he d get up and search the larder and the cupboards  and everything  only luckily he didn t think of the copper  ~newline~ Then he said   Sing   and the golden harp sang most beautifully  ~newline~ Then Jack lifted up the copper lid very quietly and got down like a mouse and crept on hands and knees till he came to the table  when up he crawled  caught hold of the golden harp  and dashed with it toward the door  ~newline~ When he got to the beanstalk the ogre was not more than twenty yards away  when suddenly he saw Jack disappear  and when he came to the end of the road he saw Jack underneath climbing down for dear life  ~newline~ But just then the harp cried out   Master  ~newline~ Bring me an axe  bring me an axe   And his mother came rushing out with the axe in her hand  but when she came to the beanstalk she stood stock still with fright  for there she saw the ogre with his legs just through the clouds  ~newline~ Then Jack gave another chop with the axe  and the beanstalk was cut in two and began to topple over  ~newline~ Then the ogre fell down and broke his crown  and the beanstalk came toppling after  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after  ~newline~    When Jack meets the ogre s wife  why does he talk to her instead of running away  ~newline~    Why does Jack still ask for breakfast even when the ogre s wife says that gold went missing the last time he was there  ~newline~    Why is Jack  not content  even though he has a hen that lays golden eggs 
7,Jack and the Beanstalk,oven,Come along quick and jump in here   And she bundled Jack into the oven just as the ogre came in  ~newline~ Here  you go and have a wash and tidy up  and by the time you come back your breakfast will be ready for you   So off the ogre went  and Jack was just going to jump out of the oven and run away when the woman told him not  ~newline~ Then Jack crept out on tiptoe from his oven  and as he was passing the ogre he took one of the bags of gold under his arm  and off he pelters till he came to the beanstalk  and then he threw down the bag of gold  which of course fell into his mother s garden  and then he climbed down and climbed down till at last he got home and told his mother and showed her the gold and said   Well  Mother  wasn t I right about the beans  ~newline~ they heard the giant s footstep  and his wife hid Jack away in the oven  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~  Then if it s that little rogue that stole your gold and the hen that laid the golden eggs  he s sure to have got into the oven   And they both rushed to the oven 
7,Jack and the Beanstalk,eat,The Great Books Foundation   Open Educational Resources   Jack and the Beanstalk English folktale as told by Joseph Jacobs There was once upon a time a poor widow who had an only son named Jack and a cow named Milky white  ~newline~ He hadn t gone far when he met a funny looking old man who said to him   Good morning  Jack   The Great Books Foundation   Open Educational Resources Jack and the Beanstalk    Good morning to you   said Jack  and wondered how he knew his name  ~newline~ The Great Books Foundation   Open Educational Resources Jack and the Beanstalk    No  you don t say so  ~newline~ And when he got there he found a long broad  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   road going as straight as a dart  ~newline~ So he walked along and he walked along and he walked along till he came to a great big tall house  and on the doorstep there was a great big tall woman  ~newline~  Could you be so kind as to give me some breakfast   For he hadn t had anything to eat  you know  the night before and was as hungry as a hunter  ~newline~  It s breakfast you want  is it   says the great big tall woman  ~newline~ Please mum  do give me something to eat  mum  ~newline~ I ve had nothing to eat since yesterday morning  really and truly  mum   says Jack  ~newline~ The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   Fee fi fo fum  I smell the blood of an Englishman  Be he alive  or be he dead I ll grind his bones to make my bread    Nonsense  dear   said his wife   you re dreaming  ~newline~ So one fine morning he rose up early and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   got onto the beanstalk  and he climbed and he climbed and he climbed and he climbed and he climbed and he climbed till at last he came out onto the road again and up to the great big tall house he had been to before  ~newline~ There  sure enough  was the great big tall woman standing on the doorstep  ~newline~  Could you be so good as to give me something to eat    Go away  my boy   said the big tall woman   or else my man will eat you up for breakfast  ~newline~  I daresay I could tell you something about that  but I m so hungry I can t speak till I ve had something to eat   Well  the big tall woman was so curious that she took him in and gave him something to eat  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ Why of course it s the boy you caught last night  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   that I ve just broiled for your breakfast  ~newline~ When he got to the beanstalk the ogre was not more than twenty yards away  when suddenly he saw Jack disappear  and when he came to the end of the road he saw Jack underneath climbing down for dear life  ~newline~ Master   and  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   the ogre swung himself down onto the beanstalk  which shook with his weight  ~newline~ Then Jack showed his mother his golden harp  and what with showing that and selling the golden eggs  Jack and his mother became very rich  and he married a great princess  and they lived happy ever after  ~newline~ The Great Books Foundation    Open Educational Resources Jack and the Beanstalk   Questions for Discussion Why does Jack decide to climb the beanstalk the third time 
7,Jack and the Beanstalk,could,Five pounds  ten  fifteen  no  it can t be twenty    I told you you couldn t guess  ~newline~  I daresay I could tell you something about that  but I m so hungry I can t speak till I ve had something to eat   Well  the big tall woman was so curious that she took him in and gave him something to eat  ~newline~ But he had scarcely begun munching it as slowly as he could when thump  ~newline~ Then Jack crept out of the oven on tiptoe and caught hold of the golden hen  and was off before you could say  Jack Robinson   But this  The Great Books Foundation   Open Educational Resources Jack and the Beanstalk   time the hen gave a cackle  which woke the ogre  and just as Jack got out of the house he heard him calling   Wife  wife  what have you done with my golden hen   And the wife said   Why  my dear   But that was all Jack heard  for he rushed off to the beanstalk and climbed down like a house on fire  ~newline~ How forgetful I am  and how careless you are not to know the difference between live and dead after all these years   So the ogre sat down to the breakfast and ate it  but every now and then he would mutter   Well  I could have sworn   and he d get up and search the larder and the cupboards  and everything  only luckily he didn t think of the copper  ~newline~ Jack ran as fast as he could  and the ogre came rushing after  and would soon have caught him  only Jack had a start and dodged him a bit and knew where he was going 
