score,title,word,sentence
4,Puss in Boots,river,One day he overheard the King planning a carriage ride along the river bank with his daughter  ~newline~ Opportunity is knocking on our door   PUSS IN BOOTS The cat took the young man down to the river   Take off your clothes and get in the water   As soon as the young man was in the water  the cat took his torn and tattered clothes and hid them under a big stone  ~newline~ My master the Marquis de Carrabas is drowning   PUSS IN BOOTS When the King heard the name  the Marquis de Carrabas  he ordered the coach to stop and the coachman to rescue the young man from the river  ~newline~ PUSS IN BOOTS The coachmen pulled the astonished young man out of the river 
4,Puss in Boots,came,PUSS IN BOOTS Every day the cat came to the King s palace presenting gifts from his master  the Marquis de Carrabas  ~newline~ PUSS IN BOOTS The cat soon became a favourite at the King s palace  ~newline~ He came across some peasants working in a field  ~newline~ PUSS IN BOOTS The cat then came upon a village  ~newline~ PUSS IN BOOTS Puss in Boots came at last to a castle and knocked boldly on the door 
4,Puss in Boots,smiled,She was beautiful and when she smiled the whole room brightened  ~newline~ He bowed to the Princess who smiled back  ~newline~ Every day he bowed and the Princess smiled back  ~newline~ PUSS IN BOOTS  I am impressed  my Lord   said the King The King s daughter smiled and touched the young man s arm 
4,Puss in Boots,bowed,PUSS IN BOOTS As he bowed low to the King  he noticed the King s daughter sitting beside him  ~newline~ He bowed to the Princess who smiled back  ~newline~ Every day he bowed and the Princess smiled back  ~newline~ The enormous wooden door creaked open and a large ogre presented himself   What d ye want    The cat bowed low   I have heard you are fierce and cruel and that people are afraid of you    What of it   grunted the ogre 
4,Puss in Boots,took,PUSS IN BOOTS With the boldness of a lion this clever cat took his plump rabbit straight to the King and presented it as a gift from his master  the Marquis de Carrabas  ~newline~ Opportunity is knocking on our door   PUSS IN BOOTS The cat took the young man down to the river   Take off your clothes and get in the water   As soon as the young man was in the water  the cat took his torn and tattered clothes and hid them under a big stone  ~newline~  Sire  he was set upon and robbed by wicked men who took all his possessions   PUSS IN BOOTS  Then we must fetch suitable replacements from the palace   Dressed in the finest of clothes tailored by the King s personal tailor the young man was presented to the King and his daughter 
4,Puss in Boots,upon,PUSS IN BOOTS Once upon a time there lived a Miller who had three sons  ~newline~  Sire  he was set upon and robbed by wicked men who took all his possessions   PUSS IN BOOTS  Then we must fetch suitable replacements from the palace   Dressed in the finest of clothes tailored by the King s personal tailor the young man was presented to the King and his daughter  ~newline~ PUSS IN BOOTS The cat then came upon a village  ~newline~ PUSS IN BOOTS From his safe perch high upon the curtain the cat s confidence returned   That s easy   he chided   to change yourself into something so big   But  you couldn t change yourself into   into   say  something as small as a mouse  could you   PUSS IN BOOTS With a sneer the ogre transformed himself into a mouse 
4,Puss in Boots,low,PUSS IN BOOTS Written by Charles Perrault First published in      This adaptation by Kiwi Opa PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master  ~newline~ PUSS IN BOOTS As he bowed low to the King  he noticed the King s daughter sitting beside him  ~newline~ The enormous wooden door creaked open and a large ogre presented himself   What d ye want    The cat bowed low   I have heard you are fierce and cruel and that people are afraid of you    What of it   grunted the ogre  ~newline~ PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master 
4,Puss in Boots,1697,
3,Puss in Boots,change, I have also heard you have powers to change yourself    PUSS IN BOOTS PUSS IN BOOTS Suddenly  a ferocious lion appeared where the ogre had stood  ~newline~ PUSS IN BOOTS From his safe perch high upon the curtain the cat s confidence returned   That s easy   he chided   to change yourself into something so big   But  you couldn t change yourself into   into   say  something as small as a mouse  could you   PUSS IN BOOTS With a sneer the ogre transformed himself into a mouse 
3,Puss in Boots,castle,PUSS IN BOOTS Puss in Boots came at last to a castle and knocked boldly on the door  ~newline~ He hurried out to greet the King and his daughter   PUSS IN BOOTS  Welcome to the castle of my master  the Marquis de Carrabas  your majesties    So this is your home   the King said to the young man  ~newline~ PUSS IN BOOTS The young man  the Marquis de Carrabas  his wife  the Princess  and Puss in Boots  all lived  in the ogre s castle  happily ever after 
3,Puss in Boots,door,Opportunity is knocking on our door   PUSS IN BOOTS The cat took the young man down to the river   Take off your clothes and get in the water   As soon as the young man was in the water  the cat took his torn and tattered clothes and hid them under a big stone  ~newline~ PUSS IN BOOTS Puss in Boots came at last to a castle and knocked boldly on the door  ~newline~ The enormous wooden door creaked open and a large ogre presented himself   What d ye want    The cat bowed low   I have heard you are fierce and cruel and that people are afraid of you    What of it   grunted the ogre 
3,Puss in Boots,say,He raced home and told his master   Do what I say and fortune will smile kindly on us  ~newline~ PUSS IN BOOTS From his safe perch high upon the curtain the cat s confidence returned   That s easy   he chided   to change yourself into something so big   But  you couldn t change yourself into   into   say  something as small as a mouse  could you   PUSS IN BOOTS With a sneer the ogre transformed himself into a mouse  ~newline~ Before you could say  Hey  diddle  diddle  the cat had pounced on the ogre 
3,Puss in Boots,raced,He raced home and told his master   Do what I say and fortune will smile kindly on us  ~newline~ PUSS IN BOOTS As the King s carriage approached the cat raced out waving his hands in the air and shouting to the coachmen   Help  ~newline~ PUSS IN BOOTS As the carriage continued on its way  Puss in Boots raced ahead 
3,Puss in Boots,palace,PUSS IN BOOTS Every day the cat came to the King s palace presenting gifts from his master  the Marquis de Carrabas  ~newline~ PUSS IN BOOTS The cat soon became a favourite at the King s palace  ~newline~  Sire  he was set upon and robbed by wicked men who took all his possessions   PUSS IN BOOTS  Then we must fetch suitable replacements from the palace   Dressed in the finest of clothes tailored by the King s personal tailor the young man was presented to the King and his daughter 
3,Puss in Boots,day,PUSS IN BOOTS Every day the cat came to the King s palace presenting gifts from his master  the Marquis de Carrabas  ~newline~ Every day he bowed and the Princess smiled back  ~newline~ One day he overheard the King planning a carriage ride along the river bank with his daughter 
3,Puss in Boots,presented,PUSS IN BOOTS With the boldness of a lion this clever cat took his plump rabbit straight to the King and presented it as a gift from his master  the Marquis de Carrabas  ~newline~  Sire  he was set upon and robbed by wicked men who took all his possessions   PUSS IN BOOTS  Then we must fetch suitable replacements from the palace   Dressed in the finest of clothes tailored by the King s personal tailor the young man was presented to the King and his daughter  ~newline~ The enormous wooden door creaked open and a large ogre presented himself   What d ye want    The cat bowed low   I have heard you are fierce and cruel and that people are afraid of you    What of it   grunted the ogre 
3,Puss in Boots,lion,PUSS IN BOOTS With the boldness of a lion this clever cat took his plump rabbit straight to the King and presented it as a gift from his master  the Marquis de Carrabas  ~newline~  I have also heard you have powers to change yourself    PUSS IN BOOTS PUSS IN BOOTS Suddenly  a ferocious lion appeared where the ogre had stood  ~newline~ Puss quickly scrambled and scratched his way up a nearby curtain  well out of reach of the lion s sharp teeth 
3,Puss in Boots,back,Now  you would have thought the cat would have gone back to the young man and given him the rabbit to eat as he was hungry   but no  the cat had bigger plans  ~newline~ He bowed to the Princess who smiled back  ~newline~ Every day he bowed and the Princess smiled back 
3,Puss in Boots,rabbit,PUSS IN BOOTS Using his cunning the cat caught a plump rabbit  ~newline~ Now  you would have thought the cat would have gone back to the young man and given him the rabbit to eat as he was hungry   but no  the cat had bigger plans  ~newline~ PUSS IN BOOTS With the boldness of a lion this clever cat took his plump rabbit straight to the King and presented it as a gift from his master  the Marquis de Carrabas 
3,Puss in Boots,fields,PUSS IN BOOTS Dressed in his brand new boots  the cat put bait in the bottom of his leather bag  threw it over his shoulder and set out over the fields  ~newline~ PUSS IN BOOTS Drawing his sword Puss in Boots challenged them   When the King asks to whom these fields belong  declare   The Marquis de Carrabas   or it will be the worse for you   The frightened workers agreed  ~newline~ He told the villagers   When the King asks whose lands are these  declare   the Marquis de Carrabas   or it will be the worst for you   PUSS IN BOOTS  These fields  sire  and all the surrounding lands belong to the Marquis de Carrabas 
3,Puss in Boots,could,He was so astonished that his cat could talk  He went out and bought the boots and bag  ~newline~ PUSS IN BOOTS From his safe perch high upon the curtain the cat s confidence returned   That s easy   he chided   to change yourself into something so big   But  you couldn t change yourself into   into   say  something as small as a mouse  could you   PUSS IN BOOTS With a sneer the ogre transformed himself into a mouse  ~newline~ Before you could say  Hey  diddle  diddle  the cat had pounced on the ogre 
3,Puss in Boots,bag, Yes  I can talk   said the cat   and if you will but buy me a handsome pair of boots and a large leather bag I will make you a rich and happy man  ~newline~ He was so astonished that his cat could talk  He went out and bought the boots and bag  ~newline~ PUSS IN BOOTS Dressed in his brand new boots  the cat put bait in the bottom of his leather bag  threw it over his shoulder and set out over the fields 
3,Puss in Boots,said, Yes  I can talk   said the cat   and if you will but buy me a handsome pair of boots and a large leather bag I will make you a rich and happy man  ~newline~ PUSS IN BOOTS  I am impressed  my Lord   said the King The King s daughter smiled and touched the young man s arm  ~newline~ He hurried out to greet the King and his daughter   PUSS IN BOOTS  Welcome to the castle of my master  the Marquis de Carrabas  your majesties    So this is your home   the King said to the young man 
3,Puss in Boots,son,PUSS IN BOOTS Once upon a time there lived a Miller who had three sons  ~newline~ When the man died he left the mill to his oldest son  the middle son received his donkey while the youngest son was given his only other possession  a cat  ~newline~  Sire  he was set upon and robbed by wicked men who took all his possessions   PUSS IN BOOTS  Then we must fetch suitable replacements from the palace   Dressed in the finest of clothes tailored by the King s personal tailor the young man was presented to the King and his daughter 
3,Puss in Boots,marriage,PUSS IN BOOTS Written by Charles Perrault First published in      This adaptation by Kiwi Opa PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master  ~newline~ After the feast  an engagement and a marriage all in the one afternoon  ~newline~ PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master 
3,Puss in Boots,fairy,PUSS IN BOOTS Written by Charles Perrault First published in      This adaptation by Kiwi Opa PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master  ~newline~ PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master 
3,Puss in Boots,published,PUSS IN BOOTS Written by Charles Perrault First published in      This adaptation by Kiwi Opa PUSS IN BOOTS  Puss in Boots   is a European literary fairy tale about a cat who uses trickery and deceit to gain power  wealth  and the hand of a princess in marriage for his penniless and low born master 
3,Puss in Boots,perrault,
3,Puss in Boots,charles,
2,Puss in Boots,classic,
2,Puss in Boots,diddle,Before you could say  Hey  diddle  diddle  the cat had pounced on the ogre 
2,Puss in Boots,mouse,PUSS IN BOOTS From his safe perch high upon the curtain the cat s confidence returned   That s easy   he chided   to change yourself into something so big   But  you couldn t change yourself into   into   say  something as small as a mouse  could you   PUSS IN BOOTS With a sneer the ogre transformed himself into a mouse 
2,Puss in Boots,something,PUSS IN BOOTS From his safe perch high upon the curtain the cat s confidence returned   That s easy   he chided   to change yourself into something so big   But  you couldn t change yourself into   into   say  something as small as a mouse  could you   PUSS IN BOOTS With a sneer the ogre transformed himself into a mouse 
